"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll","Persec","ICARTot","Order"
"ID64","5ab5509cf69e940001d8d954",0.598683766440918,0.865271326167737,0.693447544328905,2.38523252709751,0.1065906049878,-2.00182020489979,0.879793220944625,0.61562447090334,0.0349334561689859,NA,NA,NA,-37.3450014312197,11,5,"Fair"
"ID65","5ac3b825e734400001da2436",0.789191866091767,0.757268487653322,0.989077266465078,3.2523528962587,2.24172701329946,3.41288351788998,0.670430540643111,0.428628371303127,0.0047532153690734,NA,NA,NA,-73.991426141837,1,2,"Fair"
"ID66","5ad3bfc75b53cb0001f35839",0.45415234331086,0.405920677810198,0.510657123851628,0.623508304832554,0.881037132263976,-4.68094463811577,0.609236816729805,0.401059708165508,0.724926232809341,NA,NA,NA,-50.7463937473604,0,2,"Fair"
"ID67","5ad658e2a38d7b00013afe89",0.138775081193354,0.0459497162722409,0.671736629978409,3.32176639400635,3.65970560058496,-6.64864582334301,0.120581703689625,1.27230595063435,0.0863377155899645,NA,NA,NA,-46.7563356543313,0,5,"Unfair"
"ID68","5adf629ddee8590001b05f7b",0.999428249159413,4.494774026357,0.999977656642492,5.1178273185294,3.0991935368247,3.08287492668796,0.648686129543872,0.331826398183485,0.000160176900918704,NA,NA,NA,-70.9217847131235,0,8,"Fair"
"ID69","5ae1a263066c510001d48146",0.288067976517734,3.13331338593966,0.287584173512654,3.75877948249173,0.0305359605480337,-1.0200315248913,0.496927294538003,0.407454143637413,0.0157499560391377,NA,NA,NA,-42.3549864691506,6,1,"Fair"
"ID70","5ae59bec7edeb000014a828c",0.511597376954185,2.62259496747391,0.585038307906535,1.61252575186679,0.197362242854196,-5.72708434255427,0.458964053501919,0.634426672022072,0.00643758371848797,NA,NA,NA,-39.6078585545105,2,0,"Unfair"
"ID71","5ae9f13b9b283d00017ee04d",0.558269718265804,0.42196532688643,0.993852899775817,1.12978026274298,2.38704187922264,-1.96012420697743,1.28426770478578,1.92512621694431,0.91587635649674,NA,NA,NA,-55.238302951754,6,0,"Fair"
"ID72","5af344dfdf9933000161f47a",6.97918153060103e-05,2.15777471298777,0.977580169569008,2.61344452192267,1.70854006370183,1.67499398406309,0.262300360799023,0.497609183173654,0.0221612949073661,NA,NA,NA,-43.4269095651451,0,3,"Unfair"
"ID73","5afc2d1f2406810001d625c0",0.00292469798121047,0.621641738962566,0.935332512919887,5.27927138394006,0.987750704994078,2.59547165295677,0.767828283154206,0.317105752461146,0.06352606080529,NA,NA,NA,-33.3916651843313,1,8,"Unfair"
"ID74","5b1d5e16503f020001e684aa",0.999948189269827,1.60936168708154,0.999998981527936,2.57029140393089,0.827844582841278,-0.267510437622322,0.130090727405717,0.242514655569089,0.87399888155579,NA,NA,NA,-0.600118226692129,11,4,"Unfair"
"ID75","5b1ed2783522660001b464eb",0.984799568943878,1.4394389278199,0.999726255460054,1.25602471958182,0.526956529590438,1.24612879096735,0.961336469528861,2.26562869274819,0.0682841836583242,NA,NA,NA,-50.4044677618224,0,2,"Unfair"
"ID76","5b1fe253b803da0001dfbc8d",0.940200517748181,5.344639898295,0.620702743330945,0.0977508011871675,3.1437781803569,-0.270086383081046,0.970034420109491,0.0278019719122998,0.573003243751764,NA,NA,NA,-62.2172183761922,6,0,"Unfair"
"ID77","5b35bd1d532e3d00018e8b27",0.271488029146532,0.0425013835589635,0.988326308829845,0.709611873473519,1.41613818029649,1.59470235140561,1.52330690955231,1.10262565816765,0.574106016746721,NA,NA,NA,-18.9746052310121,0,3,"Unfair"
"ID78","5b491b4eac6f5a0001549493",0.99999999599774,2.09911106387445,0.999747639474485,2.27677891657772,1.78539875334027,0.00244364258770818,0.0836254619936068,0.123028177558233,0.106015691300522,NA,NA,NA,-29.0686608814439,13,3,"Fair"
"ID79","5b49d3a519f8e70001b7df02",0.0821154979711173,3.7087621912852,0.863024694824179,0.190821394137238,0.838077656951594,-6.89036159131643,0.605515386746241,0.38567878142527,0.771006645577113,NA,NA,NA,-18.6891701054746,0,3,"Unfair"
"ID80","5b5d4bfc4e945800017db533",0.346252285967222,6.20853161762141,0.95520789956227,4.91308353206982,2.09581689325397,11.5832732291795,0.973400344775335,1.04311223704896,0.997774255173964,NA,NA,NA,-77.0563240656127,2,0,"Unfair"
"ID81","5b5dfd9c4e945800017dcd79",0.129209229195598,3.9886753910662,0.940092751722773,4.14852140862053,0.620573161022519,-3.00723483999467,5.41464442270368,6.40546288940361,0.0144243828926038,NA,NA,NA,-27.5377897694967,0,6,"Unfair"
"ID82","5b630cec6abdd90001d98c3f",0.0379391046659799,4.89479117884861,0.961961646213836,2.97698994477237,1.86317300850608,-9.86430074870247,0.389197527619153,1.43734094624434,0.898714453779155,NA,NA,NA,-46.3588057094931,6,5,"Fair"
"ID83","5b707d214415ce0001b1fd78",5.14046465482198e-06,3.52153949793556,0.94724876162807,3.01560134851574,0.644123878159068,0.299262474719389,1.31515081758444,1.93070358168225,0.89724655882598,NA,NA,NA,-10.7643028461391,2,8,"Fair"
"ID84","5b72d8042aeef10001972da0",0.337133447572733,0.0434335149289718,0.994052827485009,1.84334750083256,14.6930596643745,-6.43282536030669,3.21059585482807,2.89352447488084,0.176777324962603,NA,NA,NA,-66.9572724462563,1,3,"Unfair"
"ID85","5b8fe19ae3a406000131f1a6",0.943314155205907,3.8900276873473,0.0329857746722921,1.33649153195765,0.625065445424703,-2.45746082436161,0.0551787194503606,0.707192957735321,0.217532260133524,NA,NA,NA,-42.7188376256683,5,2,"Unfair"
"ID86","5b97a1e083bd380001b92485",0.402240730210913,3.47353894218772,0.580959248619624,4.05619848872033,0.0659161988053738,0.212002341276275,0.117102998338419,0.146773234827378,0.717198284680385,NA,NA,NA,-39.5775946079717,0,6,"Unfair"
"ID87","5b9e1e607b196f000195b599",0.00133396970227519,0.316327351911216,0.893948583001789,1.92550565329013,1.76323411676218,1.81704812459588,1.12450217803706,0.506026976791291,0.0659200068335647,NA,NA,NA,-27.6317713299389,0,8,"Unfair"
"ID88","5bb756696322c5000159756c",0.561547879536089,2.30294347870884,0.618344915993442,3.51542921352946,0.0391377867401963,-4.00011820267116,0.244099521192812,0.135046482707929,0.0272072495181227,NA,NA,NA,-27.5908931801099,3,9,"Fair"
"ID89","5bbe3c5cee6586000142be43",0.634941266416962,6.05752252397389,0.975109317146391,4.97296473882323,6.39878027631928,-0.982293528272629,6.68327088774668,6.16738510803611,0.412430711094698,NA,NA,NA,-66.7569847496078,11,2,"Unfair"
"ID90","5bc08c345e8a950001892156",0.0614439620227622,1.57857294635089,0.607363087958206,6.99781645051532,0.041486702733044,1.20817862649909,0.364537925544152,0.365645695217792,0.992181806418197,NA,NA,NA,-7.9578688452045,0,9,"Unfair"
"ID91","5bc642c0069008000139d18b",0.33581620083314,0.30393940645293,0.875874964561831,0.457629868924554,3.4257852678404,-5.25977301570701,0.0276457603062619,2.30264476012191,0.0351669608011687,NA,NA,NA,-57.0132404052217,1,9,"Unfair"
"ID92","5bdc3c8182698d0001f076c3",0.198326495373158,0.0316265452180818,0.998424142957312,1.83163824171449,3.3330863348827,2.43814537840909,1.35658426335159,1.58643243889711,0.408565613859839,NA,NA,NA,-33.82722337764,0,7,"Unfair"
"ID93","5be1f75bd536990001a4410c",0.0409223359516848,9.44543270395239,0.213960144351536,3.32339069345326,0.865256102471272,-7.25277709576698,0.198924743735628,0.607287753562502,0.778909630642895,NA,NA,NA,-68.4518787474105,1,4,"Fair"
"ID94","5be2fadf5e9fd30001696162",0.386604237037616,7.68798961584558,0.406233336609646,10.2852888698096,0.0448548493125367,-4.43544473999667,0.645224941169741,0.549918697541456,0.0512348982278368,NA,NA,NA,-36.5390986120795,1,7,"Unfair"
"ID95","5be415810241050001ca2318",0.262955704947907,3.40102125892333,0.758664660957555,0.860889580353751,0.475992722263091,-9.33958538303409,0.46155864662364,0.61085494520111,0.814024044302276,NA,NA,NA,-48.3953969345216,0,5,"Fair"
"ID96","5bec2847ac6b780001fec122",0.0282763461741987,2.56838762442228,0.0445011792228028,5.59886262822434,0.106496428691321,-2.05061621214093,0.37011659918406,0.194299669769668,0.596031854869602,NA,NA,NA,-39.0287752002178,0,9,"Fair"
"ID97","5bec6a8b1209fb00011bb521",0.163110641732303,5.42050985511827,0.405295096721714,6.92037347300695,6.89031847150359,0.832482185282169,3.91855046369079,4.09719987470911,0.367695469105159,NA,NA,NA,-71.9583852759043,0,7,"Fair"
"ID98","5beefb60e015710001cbb721",0.553850921994742,2.94809794107578,0.979063574624627,3.1077754166159,0.260316877855174,-1.67785182334007,0.342546997221508,0.254083199614149,0.0491367055735296,NA,NA,NA,-38.8268022320523,14,3,"Unfair"
"ID99","5bf2f728bd9f150001f6cc42",9.60290492705088e-05,7.02622395489364,0.00528894243160198,7.08711283881316,0.811270568763226,-0.818467024564614,7.89848238369975,8.279240368014,0.00108194812479629,NA,NA,NA,-33.3814913467603,32,6,"Fair"
