"","ID","tau","lrc","res","sal","mem","zet","dlrc","lp","ll","Persec"
"1","54240de1fdf99b691fb383a8",1.39138221908127,0.539148949911925,0.845034854641281,NA,NA,NA,NA,-13.97075218948,-12.7979719245979,0
"2","54b60d74fdf99b1ce0367ab5",0.360055847189275,0.0614456397779391,0.971386733293939,NA,NA,NA,NA,-14.7323741774165,-13.7358615511924,17
"3","55780ee6fdf99b4cbc0aef95",0.928021518398115,0.031180803750546,0.982721441534069,NA,NA,NA,NA,-51.668893772441,-50.1621034672614,20
"4","559cdad9fdf99b66f54b7794",2.52892396036938,0.598936274062619,0.743276787062244,NA,NA,NA,NA,-36.5918927284752,-34.7929580958911,15
"5","55a77810fdf99b444b9d255c",0.17745604873822,0.0155491614973989,0.062039445406586,NA,NA,NA,NA,-14.8618300263578,-13.3362835168743,1
"6","55b95e2ffdf99b469f622883",2.20560739593524,0.123100095938974,0.327293921209365,NA,NA,NA,NA,-57.259130223783,-56.0081866130663,0
"7","55d6d91d69dbc30005b66ffe",2.62121001381708,0.140883889291558,0.736376527183178,NA,NA,NA,NA,-56.8465892037875,-55.4243585097603,1
"8","56051814e372c00011bd556a",1.12293320441883,0.693854431515759,0.799509262523741,NA,NA,NA,NA,-12.2827779391481,-10.750301949183,1
"9","560aef7d01c38a00127693d3",2.67743359725711,0.17979764114116,0.079232206290416,NA,NA,NA,NA,-48.5956935460556,-47.1009724703802,5
"10","5687d434369319000c269c03",2.49712204570446,0.352763222310578,0.979825017107916,NA,NA,NA,NA,-34.8525316467281,-33.2951827241253,4
"11","56c81007ba8e37000d7b211e",0.86724804415323,0.0987589785953313,0.991545443215588,NA,NA,NA,NA,-31.2132370056903,-30.1257066554079,1
"12","56f699e876348f000c883bba",3.45678969316688,0.717389727734996,0.994472832613544,NA,NA,NA,NA,-45.1168818961624,-42.0685002148135,12
"13","571de7af13b1b70009be2f26",0.405233161450442,0.0192997367037368,0.988780620960901,NA,NA,NA,NA,-46.869770201735,-45.2593619977092,0
"14","5744bbe15e549100063b08cb",3.78307378494367,0.900432176273457,0.150733957757449,NA,NA,NA,NA,-42.4037626000155,-38.0487016407543,2
"15","57611238eaf3f80007481e8e",2.73410971357077,0.236319471094729,0.89240431556584,NA,NA,NA,NA,-53.0672786896603,-51.6022026612482,3
"16","5778eeb20e49300001ba9ec0",4.29194425341867,0.258253934179743,0.803287215332674,NA,NA,NA,NA,-59.5761795218048,-57.3556452173705,0
"17","577a6900f8f7ed00014b537b",0.280697805367673,0.0265700802928774,0.503760413459597,NA,NA,NA,NA,-19.5334305491057,-18.4035128917913,0
"18","5784d25070c76a00012427e0",0.510946075252476,0.0330713821160088,0.904768630485518,NA,NA,NA,NA,-31.2514589882134,-30.0686073727505,0
"19","579fb6f46475d400015ab855",1.95673504627765,0.318621332776391,0.0421363647305842,NA,NA,NA,NA,-31.662164442079,-30.451685874478,15
"20","57f8a3ece480f5000136f588",3.3336660821785,0.499332362236558,0.771059760786242,NA,NA,NA,NA,-38.7969999584193,-36.8352970970625,0
"21","5808ec7ff0740c0001789a1b",0.0663146033812774,0.00951043867751313,0.9572651363326,NA,NA,NA,NA,-20.0545936231713,-18.2090626886048,0
"22","584726b8f063d30001161e6a",0.712783978427633,0.0258568442438854,0.978591989209565,NA,NA,NA,NA,-53.9747599666399,-52.4781985284446,1
"23","58513454b9f14b000151795f",1.03404260713908,0.151817769174402,0.767845686887906,NA,NA,NA,NA,-33.6201472940861,-32.901089354937,7
"24","5870336cdb3e720001e230cd",2.66238437570887,0.387096236908388,0.593070565687289,NA,NA,NA,NA,-40.1165501062302,-38.6951230226592,0
"25","587291591c35f20001955c45",1.53737025521584,0.0281573018687809,0.81190125018728,NA,NA,NA,NA,-65.072068739297,-63.4968437572097,0
"26","587388b9db3e720001e2320e",2.52141876079453,0.240747348990933,0.634036593311237,NA,NA,NA,NA,-46.9882527289171,-45.7140613697576,6
"27","587620554254cb0001c15a23",1.2650333982836,0.00903339837287772,0.885557396173944,NA,NA,NA,NA,-68.0476829624257,-66.0045330307217,5
"28","5883d68d300c0b000113db56",2.53248889742978,0.870406469243293,0.9389786412663,NA,NA,NA,NA,-37.2488568289318,-33.8202477631277,0
"29","58c3c197da66280001b3c6e8",3.62441610725184,0.531808015137646,0.694798182011729,NA,NA,NA,NA,-43.9855777348425,-41.8230891302058,0
