"","ID","tau","lrc","res","sal","mem","zet","lp","ll","Persec"
"reset52","5a5d1194acc75b00017a7b8f",0.001,0.999,0.316915658210457,0.202077975846949,0.99991320390389,0.40540198334325,-55.7793110509862,-55.2216994958487,9
"reset53","5a69d77a56585a0001633482",0.001,0.999,0.402364731905404,0.489403693821124,0.999969997157354,0.393428881741384,-54.8551947694011,-54.348773167753,2
"reset54","5a6f7604ff6f2300013edcd8",0.001,0.999,0.659191954068234,0.305780441951355,0.999934373345471,0.395135990060663,-53.1938524923798,-52.7128386723766,3
"reset55","5a8b513317ef35000170b86f",0.001,0.999,0.562139658346222,0.473993819466816,0.999997974690888,0.187953374468644,-43.725779971312,-43.4835197740801,10
"reset56","5a8c78b0ae9a0b0001aa27fd",0.001,0.999,0.561356801565527,0.442384030057867,0.99991237030349,0.314573323555521,-49.0518457972378,-48.8788859879924,21
"reset57","5a90460d1eda41000135f918",0.001,0.999,0.499336884253322,0.499636327315613,0.499965905365801,0.637106227699644,-61.2042379360478,-60.6269751360529,8
"reset58","5a94a3344eecca0001dd3c52",0.001,0.999,0.00914448750309171,0.0995445960384184,0.999998324249345,0.10038742616044,-35.2858219553524,-34.6070071357129,0
"reset59","5a9d68a3dbdb470001eefb79",0.001,0.999,0.577192609646472,0.37460814161809,0.999980046073785,0.404981943520837,-55.0570484366058,-54.4591376890799,8
"reset60","5aa696af6219a30001c75d2a",0.001,0.999,0.629336489469412,0.499759349965853,0.999999047600753,0.0355307875944545,-26.3855502032962,-26.3152985849351,0
"reset61","5aa9528235237b0001132675",0.001,0.999,0.900885286287222,0.535595316193594,0.999955641705945,0.453938056887642,-59.8525004310188,-59.0871802044122,6
"reset62","5ab3bc131204f90001c965bd",0.001,0.999,0.992362659418065,1.16706591898678e-07,0.99999903695757,0.00141331084936842,-10.6423730725215,-6.49278815331855,4
"reset63","5ab4e55cf69e940001d8d3bf",0.001,0.999,0.462845777705978,0.487363976377136,0.999951321684335,0.183899038562067,-38.8567889563543,-38.9426168910913,7
"reset64","5ab5509cf69e940001d8d954",0.001,0.999,0.344570807826531,0.306166846199014,0.999912313371665,0.333541839422191,-49.3617256686509,-49.0910161344259,11
"reset65","5ac3b825e734400001da2436",0.001,0.999,0.133241897329384,5.65588461132839e-05,0.999999540383129,0.0954085504665669,-32.560653092665,-30.1731453782835,1
"reset66","5ad3bfc75b53cb0001f35839",0.001,0.999,0.557187586364393,0.533967329460699,0.999998660961031,0.313949224299459,-50.6785099495096,-50.0915033179894,0
"reset67","5ad658e2a38d7b00013afe89",0.001,0.999,0.36083745836916,0.504082169260226,0.999987605142991,0.757634444116731,-68.8245636782703,-66.4695472155297,0
"reset68","5adf629ddee8590001b05f7b",0.001,0.999,7.76564342971509e-06,0.004935828097627,0.999999821939911,0.205055545287221,-68.8448399859018,-66.3041021465212,0
"reset69","5ae1a263066c510001d48146",0.001,0.999,0.499058976116734,0.499871425600674,0.999999203982298,0.370156341286887,-50.0651539379506,-49.2701603195121,6
"reset70","5ae59bec7edeb000014a828c",0.001,0.999,0.354613997042947,0.470480399933592,0.999999658133836,0.0305102905011267,-18.899048285076,-18.7260666515327,2
"reset71","5ae9f13b9b283d00017ee04d",0.001,0.999,0.133723022433827,0.285663721470414,0.999997333612657,0.615087825161055,-64.731291688128,-62.9946001714484,6
"reset72","5af344dfdf9933000161f47a",0.001,0.999,0.406239645836644,0.492345907008501,0.999976815189618,0.621284860705551,-64.2705866014568,-62.8430688704432,0
"reset73","5afc2d1f2406810001d625c0",0.001,0.999,0.0232620215271219,1.55972752216162e-07,0.999999190522237,0.214696351482012,-38.7285924104432,-34.5265684795268,1
"reset74","5b1d5e16503f020001e684aa",0.001,0.999,0.524344981902575,0.414728318435073,0.99999125606581,0.512142373186244,-59.9892302758778,-58.9443794251608,11
"reset75","5b1ed2783522660001b464eb",0.001,0.999,0.501747180066951,0.500407725593937,0.500923270179726,0.620872598089775,-60.5704465601813,-60.077228004638,0
"reset76","5b1fe253b803da0001dfbc8d",0.001,0.999,0.469559736113387,3.66905897206025e-06,0.999997832281921,0.0524322224717508,-17.6032486105874,-14.8244557515369,6
"reset77","5b35bd1d532e3d00018e8b27",0.001,0.999,0.597553375431728,0.50443407490113,0.999999260740678,0.232721669029212,-40.3995178005557,-39.9549095879283,0
"reset78","5b491b4eac6f5a0001549493",0.001,0.999,0.5259682017566,0.348393359746775,0.999979134662607,0.224911931496486,-41.2404649783513,-41.12743518273,13
"reset79","5b49d3a519f8e70001b7df02",0.001,0.999,0.500459365783281,0.500082634576159,0.605043949776125,0.268316021014028,-36.962881158846,-37.7052811316341,0
"reset80","5b5d4bfc4e945800017db533",0.001,0.999,0.830251371869144,0.497634952155372,0.999919430725353,0.306138195190028,-46.5134669660045,-46.3021362369027,2
"reset81","5b5dfd9c4e945800017dcd79",0.001,0.999,0.44055548206282,0.50020523839012,0.999998525769935,0.251185971354012,-41.1517605179571,-40.7349711061016,0
"reset82","5b630cec6abdd90001d98c3f",0.001,0.999,0.250301585280615,0.135014651940126,0.999950991480088,0.420945130948481,-56.1831202450202,-55.4236508232978,6
"reset83","5b707d214415ce0001b1fd78",0.001,0.999,0.0323993960776092,4.26280956142751e-06,0.999987705728353,0.198691401721703,-34.7873034298664,-31.7519887291309,2
"reset84","5b72d8042aeef10001972da0",0.001,0.999,0.39970806377421,1.90749333814549e-06,0.999996337751058,0.0268767397867207,-14.5184266451874,-11.643283730102,1
"reset85","5b8fe19ae3a406000131f1a6",0.001,0.999,0.464548249997682,0.499730401702371,0.810551590489421,0.292362153882052,-39.173252562297,-39.8100538686466,5
"reset86","5b97a1e083bd380001b92485",0.001,0.999,0.522084104121081,0.469793305609184,0.999999816751602,0.0652344750429265,-27.6859702783366,-27.4260999380728,0
"reset87","5b9e1e607b196f000195b599",0.001,0.999,0.475018168407386,0.499939564356422,0.999999374446018,0.166308721636961,-32.5299733447371,-32.2173912960072,0
"reset88","5bb756696322c5000159756c",0.001,0.999,0.605538154118256,0.505305216436312,0.999997340851867,0.391978483847292,-54.9237495889048,-54.1788887814844,3
"reset89","5bbe3c5cee6586000142be43",0.001,0.999,0.624011364965725,0.500098128818473,0.999999760642774,0.128194661573158,-34.1239954687257,-33.783402531484,11
"reset90","5bc08c345e8a950001892156",0.001,0.999,0.499306812283787,0.500192109756168,0.500161683226356,0.316393974203265,-41.1829946284098,-41.805614131862,0
"reset91","5bc642c0069008000139d18b",0.001,0.999,0.394603591927824,0.50094994694354,0.999995170798127,0.159600189201132,-36.4784856134874,-36.379556709571,1
"reset92","5bdc3c8182698d0001f076c3",0.001,0.999,0.684865150975423,0.437958938867114,0.99999972292226,0.034828916694081,-25.4569569262068,-25.2520049389043,0
"reset93","5be1f75bd536990001a4410c",0.001,0.999,0.326598422752008,0.0811391016437698,0.999933609661804,0.579316393437282,-63.2596819094437,-61.8271517120803,1
"reset94","5be2fadf5e9fd30001696162",0.001,0.999,0.504563895489566,0.50362521667117,0.50919697429562,0.431742645005565,-49.6314556143382,-49.9091877656629,1
"reset95","5be415810241050001ca2318",0.001,0.999,0.521007432615416,0.504152313468149,0.999997298214114,0.741101091453318,-67.9664057356938,-65.5945174223546,0
"reset96","5bec2847ac6b780001fec122",0.001,0.999,0.981443951778059,3.9156424605029e-06,0.999997099614409,0.125738105671773,-24.1324280602931,-21.0241677093459,0
"reset97","5bec6a8b1209fb00011bb521",0.001,0.999,0.583714561361636,0.460218889408892,0.9999985189849,0.18686767230583,-38.5712634037995,-38.2978225053237,0
"reset98","5beefb60e015710001cbb721",0.001,0.999,0.601952023758698,0.303279158822402,0.999947179818572,0.415827743957788,-56.1833966514391,-55.6206395184318,14
"reset99","5bf2f728bd9f150001f6cc42",0.001,0.999,0.434726963530032,8.22573373810114e-06,0.99997925684148,0.196077464285987,-33.3264472813023,-30.719369154482,32
"reset100","5bf4123e840310000124cfca",0.001,0.999,0.530769911847502,0.271248254318985,0.999983517945173,0.439490830262189,-56.0694498972938,-55.2995679239985,0
"reset101","5bf44a04d7e7a70001d7a672",0.001,0.999,0.415928858057538,0.492331272468185,0.999998847992255,0.452765187483876,-58.8843031172611,-57.8592619173667,0
"reset102","5bf4584fabf94600013a9fa1",0.001,0.999,0.271625615713678,0.395097965597263,0.999981209236115,0.075782700145616,-29.9252687010193,-30.0802465999256,10
"reset103","5bf5b2627ea49f0001ba9372",0.001,0.999,0.522715489985069,0.4997861696283,0.999999057778086,0.240780332811628,-45.8175719255742,-45.3820299980024,0
"reset104","5bf728483db90d0001f48ff7",0.001,0.999,0.500070272104995,0.499630734922958,0.500694545092792,0.292406190930021,-39.1214902799151,-39.8074199488752,10
"reset105","5bfed3f1aa5fa3000136a998",0.001,0.999,0.764796184640839,1.57764758705937e-06,0.999999000318478,0.126453988620312,-28.230130219731,-25.0158038633966,0
"reset106","5c081c45fd9c080001709937",0.001,0.999,9.90311400232702e-05,0.392528703331946,0.999991335583147,0.408013093094054,-62.2343528325629,-60.7668749811807,10
"reset107","5c0843f24452300001df4ea0",0.001,0.999,0.552654961177636,0.500615235555024,0.999999550709281,0.136210438568049,-37.7863075660759,-37.4989396320396,0
"reset108","5c10377461df5c0001cb4906",0.001,0.999,0.542872292925773,0.51267232572794,0.999997385834409,0.734750096394554,-68.0382497298496,-65.7091873950461,2
"reset109","5c1129084be31a00014802fb",0.001,0.999,0.439738670595948,0.499930937871211,0.999998192078644,0.32650280596203,-50.7311606430579,-50.1411346745553,33
"reset110","5c1a54257fa1590001b96070",0.001,0.999,0.674207223669613,0.455067787800318,0.999992145135404,0.301408597850489,-44.4388640424237,-44.049564104437,9
"reset111","5c1a9e323407be0001cf8165",0.001,0.999,0.368008918417583,0.496057655046287,0.999999014651041,0.156255787678677,-35.9197098596372,-35.6658301844179,0
"reset112","5c23615d70d93a0001202ea2",0.001,0.999,0.861773194757301,0.742162507904322,0.000198003645768911,0.435797382673713,-54.3869425697332,-53.7961582202046,0
"reset113","5c28b31a0091e40001ca5030",0.001,0.999,0.543323354967159,0.497376422038964,0.999999858561026,0.229494757352538,-43.5211619669511,-42.9218016527045,0
"reset114","5c296b31e9b1b20001b8ac77",0.001,0.999,0.190568763156177,0.523020209114553,0.999999140742582,0.389510290761891,-52.2137207089958,-51.3192429161607,4
"reset115","5c36776624643200010eb6e5",0.001,0.999,0.502014737757159,0.767227722217649,0.999957287411848,0.235438882807318,-43.9129932158185,-43.7875093828511,1
"reset116","5c377f1965e5c300013ee88a",0.001,0.999,0.287843369148967,0.0950134868587026,0.999923086378051,0.33171629688632,-50.2502991238347,-49.7357484322494,0
"reset117","5c3ce5cde0ea82000145f9f9",0.001,0.999,0.975481474316235,5.22810134755063e-06,0.999999072141349,0.108339622061093,-23.5882423567633,-20.4965099480649,0
"reset118","5c3d9334337ac90001a4d6cf",0.001,0.999,0.714019856710181,1.79648847261357e-06,0.99999300285974,0.0503270503888063,-15.5426609008436,-12.6849368753553,0
"reset119","5c3f7c6329966300010dce78",0.001,0.999,0.468524462143936,0.496299515996633,0.99999949515283,0.358114558171654,-50.5323478655193,-49.7266832178175,7
"reset120","5c47260028cab20001a74aae",0.001,0.999,0.501231412151428,0.499574325675949,0.498845222404409,0.506119240056489,-54.5651622280513,-54.5773489286259,1
"reset121","5c4783f5c41b2a000183a24d",0.001,0.999,0.342166564375598,0.503771253016333,0.999995786736429,0.548735452964496,-59.8318669125365,-58.5625192422512,6
"reset122","5c48f116c41b2a000183e340",0.001,0.999,0.555487311663415,0.50002176555791,0.99999969309071,0.157395705564663,-37.048649483668,-36.6818524075795,0
"reset123","5c4b6366c547dc0001934854",0.001,0.999,0.266648165106727,0.426227732712037,0.999999566833903,0.252871773417663,-44.7331760701713,-44.1612043152175,1
"reset124","5c50ce81d99f9d0001b0f696",0.001,0.999,0.766842576030063,0.345395169933168,0.999999471022119,0.223935100923923,-38.7186536920155,-38.2061094502959,25
"reset125","5c56eb0e59095a0001bac969",0.001,0.999,0.499552451195558,0.500122841587337,0.502237580661198,0.388283767650503,-46.8098036924243,-47.2259878854574,0
"reset126","5c576413a7890b0001f59a92",0.001,0.999,0.512505040743937,0.523870800408869,0.999972861370751,0.195682105328827,-38.7545801307868,-38.75680847341,9
"reset127","5c5d4afe4cc94200016a4982",0.001,0.999,0.211279022492618,0.296360936355554,0.999970939523389,0.675942492538574,-65.3924867576034,-63.6055718249331,5
"reset128","5c634aca9d0d7000012479a0",0.001,0.999,0.986260429663268,2.09490136450077e-07,0.999999536344589,0.193028439728445,-39.8794341942095,-35.691506030378,6
"reset129","5c654e352f6d5e000174bae5",0.001,0.999,0.443021193567495,0.429259940610983,0.999982945964109,0.543851135203554,-62.5104273052626,-61.4055877466041,13
"reset130","5c69be6ac3aaf50001c69311",0.001,0.999,0.416547363040976,0.32139408211482,0.999992058460996,0.713139205787164,-67.3371044665125,-65.2343445804523,0
"reset131","5c6c08c5d9c1580001ce9aab",0.001,0.999,0.468027812480112,0.495725725308555,0.999999116919989,0.270063683817581,-41.3982637736261,-40.8850556215383,0
"reset132","5c6c78c4f9951f0001db8bd5",0.001,0.999,0.485929268820735,0.422753281830535,0.999952644753143,0.00168180826288319,-15.5680595392412,-15.8039921748221,4
"reset133","5c6fc42118508b0001e1e711",0.001,0.999,0.507354808610853,0.500493538438223,0.348067749249915,0.412175040491215,-48.5279083498681,-48.8596838919648,2
"reset134","5c7840493454d70001df81ee",0.001,0.999,0.272294379367583,0.493553391031209,0.999999312895662,0.254660523263447,-45.0980955212673,-44.5747218196561,2
"reset135","5c790c7e8fbcb100146b6cd8",0.001,0.999,0.569316252086909,0.418755451621813,0.999993566171336,0.507901374847654,-60.9886504780164,-59.9285698142148,7
"reset136","5c7bc8ea5a669300172440fc",0.001,0.999,0.558106915219188,0.349190163229412,0.999996061826147,0.254690199976969,-44.6977166096928,-44.3469492554529,4
"reset137","5c7e22dc6babcb0001850548",0.001,0.999,0.290546264384285,0.403276211747909,0.999928273582437,0.404671233036276,-53.1944626395189,-52.7152904684689,0
"reset138","5c7fa97a212cc800147dd154",0.001,0.999,0.499119956790575,0.499657430829559,0.283249855000029,0.391797609769012,-47.3682073567368,-47.7527941646546,1
"reset139","5c80097d514b730001d662f4",0.001,0.999,0.667119138675614,0.511840815495265,0.994012274655327,0.900558817564522,-70.8351298206033,-67.3650488053709,13
"reset140","5c8119441c40f30001b464b1",0.001,0.999,0.199642790201446,0.380257266762296,0.99999687124932,0.568771094960202,-61.8061197899591,-60.3712284172417,9
"reset141","5c823b094c3d3f000182fc57",0.001,0.999,0.787690958179046,0.100734458706189,0.999980918591306,0.322820001260913,-49.8290004288964,-49.1921621426215,1
"reset142","5c8831d20d005a00131367d3",0.001,0.999,0.611182324762126,0.498661501967338,0.999999667018438,0.178732218301005,-36.4253470989512,-36.0192121105878,0
"reset143","5c8a65405abd6b0016767b56",0.001,0.999,0.440269856248346,0.489644221927743,0.999999533589335,0.309396596007065,-53.1639746373718,-52.4845997003436,0
"reset144","5c8bdc00302d6c0016a70680",0.001,0.999,0.441742436929207,0.169493849623997,0.999940008837809,0.193509617937161,-35.656828792071,-35.5987545623104,8
"reset145","5c8cfc3772503f0001e9c965",0.001,0.999,0.449304389145746,0.454307101324209,0.999985523863113,0.735310381699536,-67.6180955965993,-65.4538711448532,0
"reset146","5c8e05e7aa473f00015e5fe7",0.001,0.999,0.443583994142746,0.244481905593605,0.999998065700193,0.256498734401348,-42.5805073086024,-42.1025154541196,0
"reset147","5c915492399a770001aece93",0.001,0.999,0.499936803045852,0.500140978987869,0.49889573936678,0.529537218570278,-55.8983578104028,-55.8180812242007,3
"reset148","5c92a94f5983f5001664fe08",0.001,0.999,0.151995335316736,0.484096590967842,0.999994792984583,0.891356527280934,-71.4254136782579,-67.3687439422918,12
"reset149","5c9776a67610c800126a37a5",0.001,0.999,0.148924247603882,0.811871759596577,0.999963645887556,0.194651394329066,-42.4180337479609,-42.2612471206867,29
"reset150","5c9879aed87fc4000155f4ac",0.001,0.999,0.00386995067640647,1.56737157686625e-06,0.999998641657765,0.0533693092766128,-22.6493412353096,-19.1932922020789,0
"reset151","5c9e119a881e9800147050da",0.001,0.999,0.500390206942279,0.500475914006748,0.49997840854318,0.435716794214724,-50.1394277191055,-50.4039876587835,17
"reset152","5ca0de7d8001d50018c69031",0.001,0.999,0.114191566249579,0.523145971477737,0.99999333185884,0.667876149785506,-67.1454980922206,-65.2536113188571,3
"reset153","5ca1f3847a29720017ba6e03",0.001,0.999,0.463732178897074,0.515156284774705,0.999997095208508,0.411116557484606,-51.8509023866214,-51.0587241499323,5
"reset154","5ca3adc28618ca001742161b",0.001,0.999,0.511490351599573,0.52452303936914,0.999889699135799,0.432228293139169,-54.1843771044812,-53.6872871421945,0
"reset155","5ca62ff267351c0001a652d4",0.001,0.999,0.499942332556359,0.499996349238791,0.500784184289431,0.268258791948874,-36.957653549963,-37.7047092757709,1
"reset156","5ca730801c2e7b0012af7c21",0.001,0.999,0.290985104235252,0.430223393054183,0.999998552167901,0.527199550284082,-59.1070547713101,-57.806184182315,1
"reset157","5ca86b3cb55c520017af9d7e",0.001,0.999,0.138659075783059,0.484444203105284,0.999979819881942,0.256654422149493,-49.7736915120682,-49.5326512624232,0
"reset158","5cab2b8f1a90ba00141fb656",0.001,0.999,0.266747690548188,0.499459698237372,0.418454538508985,0.422010969974077,-49.7288708418993,-50.0113918492426,0
"reset159","5cade9a95baa830017900127",0.001,0.999,0.631566591456392,0.466308303523812,0.99999302692051,0.282394218362091,-46.0862880497738,-45.7408442380172,9
"reset160","5cb1ffae6e3f2c001740dfdf",0.001,0.999,0.273867631103597,0.387180230295311,0.999999150865833,0.65406722498987,-64.9656485321941,-63.0011384685647,0
"reset161","5cb237be9d908d000120453a",0.001,0.999,0.499762350466968,0.500062190970604,0.500279385075523,0.313548150855856,-40.6146367510125,-41.2449055921616,17
"reset162","5cbf52b5bba52700168cbe22",0.001,0.999,0.601423079653469,0.500238867479386,0.999998774263603,0.373532952514029,-52.1430259876178,-51.3769704067429,1
"reset163","5cc1a87f3e1f030016f31afe",0.001,0.999,0.561811909882812,0.411733953795077,0.999971161825591,0.387556911273559,-53.0794817607918,-52.5816805686066,0
"reset164","5cc4969c3b1b1c0018f9da36",0.001,0.999,0.782934194791866,0.302880507350017,0.999916145734377,0.347466567199944,-51.9812372186739,-51.6369792455533,1
"reset165","5cc8745ba94e300001fd9687",0.001,0.999,0.499746987754946,0.500299910806861,0.577577826231673,0.147320313150828,-24.2878688111758,-25.3007869973364,0
"reset166","5ccafdfd42a8970001f8081f",0.001,0.999,0.400349471744194,0.499698579362621,0.999998948496015,0.373382072714899,-54.1292514916052,-53.3484618229151,0
"reset167","5ccdb020ed1c4f001649810e",0.001,0.999,0.500305780103232,0.501977014317079,0.499652690690214,0.43963180226506,-50.6452492061455,-50.896676403906,0
"reset168","5cd707bb2e50c90017583e61",0.001,0.999,0.406991855844411,0.737211218328427,0.999920869469026,0.577412980982993,-61.2935429445398,-60.1352287949771,0
"reset169","5cd726aab1fa62001a8de584",0.001,0.999,0.28907136887718,0.407846026261048,0.999990540714563,0.298924609982256,-51.3411739509979,-50.9636996123486,10
"reset170","5cdc5fc0243827001706434f",0.001,0.999,0.428360005082288,0.367141178821536,0.999983833558662,0.134240272625317,-34.8263235167273,-34.8817060838979,2
"reset171","5cdd35e1ffe01a001631cd78",0.001,0.999,0.0597856098229338,2.54937187542872e-06,0.999998488925566,0.1500791022114,-32.2776036848127,-29.0633501634299,0
"reset172","5cdd8bb5fceec6001763f998",0.001,0.999,0.267043300339813,0.159742084342916,0.999896916617986,0.522471090421322,-59.7162248155083,-58.7050106801426,5
"reset173","5cdfb5e4b5dcb500011d0d07",0.001,0.999,0.501276986011173,0.479990712623315,0.999998837406483,0.479049860525841,-56.3891655835114,-55.2743999111766,0
"reset174","5ce50e4054e33d0001189577",0.001,0.999,0.177757378575783,0.420157273800308,0.999972360459769,0.375953477885751,-53.3529597383716,-52.8353141878056,1
"reset175","5ce56b5de9e85d00159a0174",0.001,0.999,0.521644145794444,0.467119258317432,0.999910120257161,0.0859937649827378,-23.5958134549926,-23.9253316004738,0
"reset176","5ce65aa96ad4e50001097566",0.001,0.999,0.480733478329673,0.506572967726583,0.817755855232628,0.34027231528153,-43.2018384689076,-43.7068423040233,17
"reset177","5cee4a172674040001d07c5b",0.001,0.999,0.550742785109156,0.500888041594469,0.999998500200059,0.294880147195633,-48.0866738094337,-47.5627706857087,0
"reset178","5ceebfea7a3448001a6dd6ee",0.001,0.999,0.501491728462894,0.500026139802038,0.499795463399184,0.524423085975648,-55.4448862243373,-55.3852069599669,2
"reset179","5cf03597beaebd001f0d73ab",0.001,0.999,0.36154786386979,0.453928236220453,0.999999021925223,0.476266854870803,-58.4084199391812,-57.2767624019149,0
"reset180","5cf0f45706fb120015ecfd2e",0.001,0.999,0.500002480430034,0.499970707001051,0.752169113342064,0.0256138954851163,-6.38851530298889,-7.54722199166538,0
"reset181","5cf12ddbf17e370017a278c5",0.001,0.999,0.525245610576823,0.499904693872997,0.999998525739748,0.151266641687341,-34.6204224154342,-34.4236919962864,2
"reset182","5cf656e90acc8f000147f643",0.001,0.999,0.500364842705715,0.500021970306902,0.499610945316349,0.313604980588297,-40.6146365901618,-41.2447529936681,0
"reset183","5cfe7e8bc2acc60001196300",0.001,0.999,0.387398017745593,0.492503750582724,0.999999739426033,0.309478405723604,-50.2226039775997,-49.4810769018935,0
"reset184","5d0124a5b35d41000152ded3",0.001,0.999,0.221573832256816,0.521275611033935,0.999999682762855,0.00139396890808543,-16.525838481679,-16.2209208788393,12
"reset185","5d0a345d8d7a4b000172fb93",0.001,0.999,0.045497557332013,0.893679040619552,0.999992217728875,0.579886809808744,-65.9969627076385,-64.2458763081136,0
"reset186","5d0b787c4d659a000139110b",0.001,0.999,0.30418951861579,0.496133225196816,0.999999784912868,0.248895267527902,-44.0331652080717,-43.4141490562373,0
"reset187","5d0cc9b80622c6000144f1d6",0.001,0.999,0.684451105594015,0.288718760121246,0.99995869548856,0.307794982140077,-47.8921011608059,-47.6030880808148,13
"reset188","5d124464019fa6000162bfdb",0.001,0.999,0.6204185066781,0.531719145887578,0.99999777320901,0.719008188013756,-66.7741302811632,-64.5342855061067,1
"reset189","5d1290103b20b0000102e8e3",0.001,0.999,0.403094703362681,0.495122647951789,0.999999754120898,0.0330901907083863,-23.1302867771063,-22.9290641095351,2
"reset190","5d166c21e1c05200198b446d",0.001,0.999,0.761632460198044,0.736931640843505,0.999988199509197,0.341982763080386,-54.0540150003534,-53.514450298682,0
"reset191","5d1bbbd63788ac0019ced5d9",0.001,0.999,0.499868793134541,0.499860276325091,0.502026061165214,0.506268181757453,-54.5651619251608,-54.5767748320233,0
"reset192","5d1bcfd2e24a990001f327a3",0.001,0.999,0.646592548550288,0.52187541205613,0.999999574967576,0.00160205978727486,-18.2682401384458,-18.0272293512832,0
"reset193","5d211227bdbc65001b7ace0a",0.001,0.999,0.576870098114739,0.518484091051923,0.999997619671008,0.365841362030229,-54.2081993087458,-53.5327366450492,0
"reset194","5d24c2146dd2960016cef0b7",0.001,0.999,0.0197741813519949,2.33659795095374e-06,0.999999006369072,0.102606756406144,-24.7877410708272,-21.4902788644148,11
"reset195","5d26c8bc341630001a250a2f",0.001,0.999,0.755772217736175,0.467460994592273,0.999993437276644,0.104863598041741,-31.7056633377646,-31.7125954369726,3
"reset196","5d279cd62c5700001b7ec29a",0.001,0.999,0.720036164383392,0.13529585947844,0.999934464707909,0.153878674729659,-34.2221717281298,-34.1886122854592,29
"reset197","5d285eb5324974001908c626",0.001,0.999,0.818984924595371,0.240245835615164,0.999937890660431,0.370029354238747,-50.9294404221478,-50.4396233599711,1
"reset198","5d2e2703a845b0001b439e08",0.001,0.999,0.433016781161186,0.398955301362323,0.999993137527686,0.0679781166817051,-29.9847275556232,-30.0723566051576,4
"reset199","5d37763a3cedb40001afecf5",0.001,0.999,0.000446798240870722,0.726371577344785,0.999994573944179,0.453185022282884,-72.7211236131827,-71.1624276271439,6
"reset200","5d39bb499f4f3f00158298f2",0.001,0.999,0.553680169403126,0.472933950643843,0.999999124173774,0.217727261987174,-41.2218907602146,-40.8306521058552,0
"reset201","5d3e019693eb2d0015788062",0.001,0.999,0.664045605235661,0.235400496174571,0.999999720017123,0.149497819927718,-35.9465791976754,-35.4939245235681,0
"reset202","5d404c6a584cc80017e81001",0.001,0.999,0.454960285800629,0.820048963419635,0.027150078877852,0.0952993476058312,-19.0689745376185,-19.8206623858367,0
"reset203","5d442c09f7386b001a3c2477",0.001,0.999,0.978099299080565,3.41381212595264e-06,0.999998228824894,0.0189227207272879,-14.3835993277981,-11.3380496743237,0
"reset204","5d45521afdaaad00010ec185",0.001,0.999,0.440831822858613,0.403157646726755,0.99997598070286,0.0663001888459276,-24.2319399453748,-24.4483703020967,3
"reset205","5d4b334b1813250017d3c6cc",0.001,0.999,0.500148245632756,0.49979595204103,0.499632982061615,0.364243219003781,-45.0223635002944,-45.5105217144337,0
"reset206","5d4b4d093574500018795f36",0.001,0.999,0.103465455861483,0.110223611047745,0.999996840872579,0.659641039492389,-67.2357922756222,-65.0742843397794,8
"reset207","5d53346807e8740015e561ed",0.001,0.999,0.0760304801781889,1.3989025582734e-06,0.999995318788615,0.118984693462114,-24.9708208510423,-21.8003536693637,13
"reset208","5d53b3d1e8e8960018276120",0.001,0.999,0.500390206942279,0.500475914006748,0.49997840854318,0.435716794214724,-50.1394277191055,-50.4039876587835,0
"reset209","5d53dbf16b0cf6001646dbf1",0.001,0.999,0.500708268328468,0.500677563395065,0.49946633827547,0.34031373341779,-43.1482357521696,-43.7050447834133,0
"reset210","5d5402545aef9b000118fd50",0.001,0.999,0.500475481722496,0.501241231449803,0.387871945212449,0.0750050875333267,-15.2489364330328,-16.3841156070793,8
"reset211","5d5560c71f535a00183d28e5",0.001,0.999,0.397336858425565,0.379975323080093,0.999999553175565,0.326084897229546,-50.4592557326575,-49.7129169842231,0
"reset212","5d5582d5c20c10001aaba934",0.001,0.999,0.353827627861877,0.506043147250901,0.999999542848459,0.116210126620123,-29.0823145755095,-28.8255219419268,0
"reset213","5d55a320d9450800172506d4",0.001,0.999,0.726314429418547,0.264713547708227,0.999998455713913,0.496017206547087,-60.2301750237636,-58.995870724765,0
"reset214","5d55aa13b125380018b5562c",0.001,0.999,0.372753494543546,0.478266869141975,0.999999761380271,0.0332406977570833,-23.3188299199277,-23.1112174321408,3
"reset215","5d55b289e04e1c0017f5e602",0.001,0.999,0.244705065722226,0.563091646318175,0.999995992351091,0.671962550903416,-66.2806606054643,-64.3708262376911,10
"reset216","5d5728471da7d10001a1a600",0.001,0.999,0.499517152419368,0.500114607384226,0.50072377561405,0.388210409720534,-46.8098012523015,-47.2262116129244,2
"reset217","5d5c1fec3690e5000187b4fb",0.001,0.999,0.415131979796026,0.532282367474695,0.999991764075368,0.479644939797654,-59.1050691813732,-58.1803550234199,6
"reset218","5d61aca9b242ef0001f125b3",0.001,0.999,0.105926996597976,1.34569274478881e-06,0.999992306599472,0.364630261374556,-48.7491902110158,-45.0671830140205,2
"reset219","5d62e42406ed5a001a2084f3",0.001,0.999,0.075942679818934,2.58109773782902e-06,0.999996940934909,0.17481613527334,-30.0089773589169,-26.840563817646,1
"reset220","5d643088609a430016a3d990",0.001,0.999,0.491783003858046,0.423612968710472,0.999959208467022,0.123991160896532,-38.7897061269259,-38.9710666763772,0
"reset221","5d654a1e855d77001b10dd92",0.001,0.999,0.388504501361955,0.500123776833318,0.999998348911526,0.180960380833177,-36.8922538384991,-36.6415232170698,0
"reset222","5d692e475719130015a805cd",0.001,0.999,0.50009224750335,0.499763899676385,0.50047411837484,0.195784519608801,-29.7717764906984,-30.6872440898739,0
