"","ID","tau","lrc","res","sal","mem","zet","lp","ll","Persec"
"318","5e510d0760dd0913e45370dc",0.639490806619007,0.00851344707769863,0.760460468168613,0.0384135289463145,0.986821468870023,NA,-52.3627700180396,-49.9958232624959,1
"319","5e516283779c71000b8e4493",0.130201960575087,0.0165059371927086,0.234530568719817,0.00985012538634082,0.944127882376314,NA,-13.7057854988306,-11.5379204431342,1
"320","5e54041653ecf1405f8b228c",0.212500334996269,0.00292806722631897,0.0626588909851556,0.0364201617535637,0.95410039039557,NA,-44.1192004559259,-41.3086118429202,0
"321","5e58333d4b439f04b1069026",1.20899574504836,0.369428107660864,0.994214212177231,0.0025761334623073,0.888346639321018,NA,-23.923554901969,-21.7491261911291,0
"322","5e59a78652cf771b84dc6da7",2.19927197309591,0.22936748067024,0.943607112845783,0.322912653620891,0.723986776583168,NA,-26.3077930347721,-25.1719539997893,4
"323","5e5a5cff514eb6000d5c5354",1.99756479791592,0.297606590081366,0.959337650689251,0.00109902454101364,0.979261700067692,NA,-34.8942335190338,-32.2581097333973,1
"324","5e5ad8d315b8d42db10b84ce",1.64611243736719,0.0404539908141392,0.9319323754008,0.0194475910001726,0.890654390172026,NA,-53.8188521931489,-51.7266135128889,21
"325","5e5bb20d6551fe38c99ede03",1.11594454425858,0.0842389811283829,0.983668068078884,0.0263891632758787,0.901102036210792,NA,-31.8075288301905,-30.1577164345897,4
"326","5e5fc346cf3e300453d01cde",0.342113137009442,0.0184680051034381,0.0979054649687636,0.0187247457257615,0.551202763840814,NA,-39.2286210068135,-37.3559642900727,0
"327","5e662ebd5c28e1000c543cab",0.323590695610572,0.0653270784215533,0.969828441230634,0.032183182778033,0.946278753110002,NA,-8.11436806255755,-6.6661716739435,1
"328","5e6684fbad227705baafcd27",2.28344275403143,0.125253707533282,0.873744711071372,0.337614042952845,0.9681974563962,NA,-28.7249112263389,-27.329284446665,0
"329","5e67d165cbb37e037909c20f",3.20404790630979,0.142496098606155,0.897260677877873,0.0402051291785058,0.747437666655331,NA,-57.7562845544468,-55.6730176578942,0
"330","5e68e37d1f156a187d75e7b8",0.234775231676965,0.0242895622664539,0.106769950342895,0.000678238518383884,0.412997300993869,NA,-39.9815792320653,-37.4290505174232,3
"331","5e6a53649dae0e000cbe6857",0.418102055959476,0.0577983768399757,0.744351568075971,0.0703720436940321,0.987235475528731,NA,-15.516691266416,-14.2348732284805,13
"332","5e6e37cf6c47283eaa39ceeb",0.20175022972806,0.0014600320626836,0.013575475509643,0.121034902538023,0.998951162960551,NA,-50.0566272932119,-46.656138046217,0
"333","5e6e5193add3930009257bb0",0.492316701969658,0.0210195741342046,0.139187794316446,0.0588114242321269,0.754928972173928,NA,-24.5438991224333,-22.9765540287658,0
"334","5e6ec0b3b0939647aa5cfd10",1.06947431929415,0.0276056242669316,0.380128689496026,0.0167599889398448,0.997686623171299,NA,-58.8845755008829,-56.5769955655642,0
"335","5e70af30559b240008daeae3",2.64592614093662,0.0137483563340687,0.344438283120348,0.874596599444887,0.990749574165042,NA,-63.085514882707,-60.3661589259633,0
"336","5e70dca90e26b505a29430ba",1.30126393094875,0.0022429713027991,0.255028156263245,0.419663189341175,0.931182418630902,NA,-68.2859765942308,-65.6547986862491,1
