"","ID","tau","lrc","reset","sal","mem","zeta","lp","sumll"
"ID628","5f3ab128c4b6921312f28237","0.01","0.99","0.43","0.3","0.999999","0.1","-75.2370092988642","-68.5926858254755"
"ID629","5f3c36f298f6eb481d1bd2f4","0.01","0.99","0.57","0.3","0.999999","0.0857144285714286","-44.4339431284439","-37.8126211957975"
"ID630","5f3d3d4f57b8fe07798fd8b3","0.01","0.99","0.57","0.3","0.999999","0.1","-69.3093316931347","-62.665008219746"
"ID631","5f3e3c158d08ce0008cc9deb","0.01","0.99","0.43","0.3","0.999999","0.1","-60.2511119950658","-53.6067885216772"
"ID632","5f3e72de0306de0838b6ec09","0.01","0.99","0.57","0.3","0.999999","0.1","-66.8267701702115","-60.1824466968228"
"ID633","5f404333140cfe16fe3c195c","0.01","0.99","0.57","0.3","0.999999","0.1","-44.0284183111949","-37.3840948378063"
"ID634","5f417faa35eb0a31e9dad9da","0.01","0.99","0.43","0.3","0.9","0.1","-60.6558262374865","-55.1522593590263"
"ID635","5f4283d149962e4746b32a38","0.01","0.99","0.57","0.3","0.999999","0.1","-54.3171250631573","-47.6728015897687"
"ID636","5f438581427f575c562c573e","0.01","0.99","0.01","1e-06","0.999999","0.1","-59.2176751925959","-49.1887226134429"
"ID637","5f46d480bf76700acde7784d","0.01","0.99","0.57","0.3","0.999999","0.1","-82.69444921594","-76.0501257425513"
"ID638","5f48b1cdd8963d367b20dee9","0.01","0.99","0.43","0.3","0.999999","0.1","-77.0884248178675","-70.4441013444788"
"ID639","5f490c36e860a4403193a1ca","0.01","0.99","0.43","0.3","0.999999","0.1","-58.7293058175806","-52.0849823441919"
"ID640","5f4a274f21ec8a5971fbb33f","0.01","0.99","0.43","0.3","0.999999","0.1","-43.4144543007404","-36.7701308273518"
"ID641","5f4abba4eae118551d4dc244","0.01","0.99","0.57","0.3","0.999999","0.1","-75.1844057412383","-68.5400822678496"
"ID642","5f4b519ca3fbc100080a4a2f","0.01","0.99","0.43","0.3","0.999999","0.1","-45.6029559581216","-38.958632484733"
"ID643","5f4b8e6bb7e5b374f9798c6d","0.01","0.99","0.57","0.3","0.999999","0.1","-89.9592516556553","-83.3149281822666"
"ID644","5f4ba7007200c9762cc4c708","0.01","0.99","0.57","0.3","0.999999","0.1","-124.346478435457","-117.702154962068"
"ID645","5f4d3240377d051139514820","0.01","0.99","0.57","0.3","0.999999","0.1","-63.31444796751","-56.6701244941214"
"ID646","5f4e117dbfcaa83f1b418976","0.01","0.99","0.57","0.3","0.999999","0.1","-60.1418756894524","-53.4975522160637"
"ID647","5f4ea2ec9ecd220c1fa71341","0.01","0.99","0.43","0.3","0.999999","0.1","-75.6804050933787","-69.03608161999"
"ID648","5f4f5d8a9468440009ed7a67","0.01","0.99","0.43","0.3","0.9","0.1","-107.306689379939","-101.803122501479"
"ID649","5f4f69faf3505f0109ed9e75","0.01","0.99","0.57","0.3","0.999999","0.1","-68.9935428214949","-62.3492193481062"
"ID650","5f4fc5a17fc3a50dafd67169","0.01","0.99","0.57","1e-06","0.999999","0.1","-63.932340983473","-54.2243015576593"
"ID651","5f507cd87b38b81fa565ea20","0.01","0.99","0.57","0.3","0.999999","0.1","-74.4999006505176","-67.8555771771289"
"ID652","5f50d6ff81dfe726a0f8343d","0.01","0.99","0.57","0.3","0.9","0.1","-37.9884505270088","-32.4848836485486"
"ID653","5f50e3d60305bb088998b766","0.01","0.99","0.43","0.3","0.999999","0.1","-77.929278499452","-71.2849550260633"
"ID654","5f515531aa39c237f49f7ecf","0.01","0.99","0.57","0.3","0.999999","0.1","-53.4732842538158","-46.8289607804272"
"ID655","5f5179be2213ce3c39045019","0.01","0.99","0.43","0.3","0.999999","0.1","-81.8885784145981","-75.2442549412094"
"ID656","5f5355baad423e66676c1bd3","0.01","0.99","0.71","1e-06","0.999999","0.1","-50.2629325458206","-40.5374655523569"
"ID657","5f55f193f3459e9b8c434f9d","0.01","0.99","0.43","0.3","0.999999","0.1","-74.1353557264604","-67.4910322530718"
"ID658","5f5621a094f947a067745a4e","0.01","0.99","0.43","0.3","0.999999","0.1","-43.922676067111","-37.2783525937223"
"ID659","5f5668cf2db7050961fce434","0.01","0.99","0.57","0.3","0.999999","0.1","-116.058364211418","-109.414040738029"
"ID660","5f572d1df9f7d019f3e042d3","0.01","0.99","0.43","0.3","0.999999","0.1","-65.4159019752527","-58.7715785018641"
"ID661","5f57b64bfa53f7294eb06880","0.01","0.99","0.43","0.3","0.999999","0.1","-38.7565565791213","-32.1122331057327"
"ID662","5f58e8f22846f809fda94bda","0.01","0.99","0.99","1e-06","0.999999","0.1","-38.3000147695859","-28.2710621904329"
"ID663","5f58ef9874dddc0b064b50cc","0.01","0.99","0.57","0.3","0.999999","0.1","-52.4653120352222","-45.8209885618335"
"ID664","5f5907f245fc450e98b98aec","0.01","0.99","0.43","0.3","0.999999","0.1","-89.2521514473725","-82.6078279739838"
"ID665","5f59132a01e50c10a2d3a64d","0.01","0.99","0.43","0.3","0.999999","0.1","-47.9242115529088","-41.2798880795201"
"ID666","5f59ea191a6180011ed70ef8","0.01","0.99","0.57","0.3","0.999999","0.1","-80.0613327115751","-73.4170092381865"
"ID667","5f5a3cf246d1420a931da3cb","0.01","0.99","0.57","0.3","0.999999","0.1","-48.5646679331764","-41.9203444597877"
"ID668","5f5a546a9aa6fd0df887cf62","0.01","0.99","0.43","0.3","0.999999","0.1","-88.7485961735511","-82.1042727001625"
"ID669","5f5a807de06d3515fa8d18d7","0.01","0.99","0.43","0.3","0.999999","0.1","-57.4977935649459","-50.8534700915573"
"ID670","5f5bc8914f166135a9937add","0.01","0.99","0.43","0.3","0.999999","0.1","-75.657549478252","-69.0132260048633"
"ID671","5f5e5def0093336f7d377473","0.01","0.99","0.57","0.3","0.999999","0.1","-53.4767824178668","-46.8324589444781"
"ID672","5f5e6259d39af56ebae15055","0.01","0.99","0.99","0.3","0.985713428571429","0.1","-48.5885886395114","-42.5786206834903"
"ID673","5f5e825dfbf10672eb6658f2","0.01","0.99","0.43","0.3","0.999999","0.0428577142857143","-36.2946384115914","-29.727987439015"
"ID674","5f5f381a671929022832eef6","0.01","0.99","0.43","0.3","0.999999","0.1","-49.9087796195526","-43.264456146164"
"ID675","5f5f4c36cc787c0009e4d19c","0.01","0.99","0.57","0.3","0.999999","0.1","-69.1137719917067","-62.469448518318"
"ID676","5f6090c94a605503233dd65d","0.01","0.99","0.43","0.3","0.999999","0.1","-54.5909269702607","-47.946603496872"
"ID677","5f61d3f558002d17d3729c45","0.01","0.99","0.43","0.3","0.999999","0.1","-78.2881578798925","-71.6438344065039"
"ID678","5f61f1b0a760f01b705abdd3","0.01","0.99","0.99","0.3","0.985713428571429","0.1","-56.3615720801904","-50.3516041241693"
"ID679","5f61f5de5de7611af9be165e","0.01","0.99","0.43","0.3","0.999999","0.1","-110.328086489463","-103.683763016074"
"ID680","5f61f7f59df6ca1bfe6a8a89","0.01","0.99","0.43","0.3","0.999999","0.1","-84.2306646926915","-77.5863412193028"
"ID681","5f632eba01d0853da2464c44","0.01","0.99","0.57","1e-06","0.999999","0.1","-66.4358341862392","-56.7277947604255"
"ID682","5f63505cdfc6934188269b3d","0.01","0.99","0.43","0.3","0.9","0.1","-64.6460866084104","-59.1425197299502"
"ID683","5f63571470efad0009c8f1c7","0.01","0.99","0.43","1e-06","0.999999","0.1","-35.809699648844","-26.1016602230303"
"ID684","5f64a1291888be0324446d78","0.01","0.99","0.43","0.3","0.999999","0.1","-108.398586604685","-101.754263131297"
"ID685","5f6639cfe9f1191e9fc18418","0.01","0.99","0.43","0.3","0.999999","0.1","-94.3198570541964","-87.6755335808077"
"ID686","5f666f67b647c2244363a64e","0.01","0.99","0.43","0.3","0.999999","0.1","-102.375957079069","-95.7316336056803"
"ID687","5f6715ea82fb7d302d0b6ae9","0.01","0.99","0.15","1e-06","0.999999","0.1","-63.6894877169581","-53.9160932985509"
"ID688","5f687d93fd2d5b04432c4661","0.01","0.99","0.57","0.3","0.999999","0.1","-94.8876439555312","-88.2433204821425"
"ID689","5f688f49cd4c0e4e0a84d9be","0.01","0.99","0.43","0.3","0.999999","0.1","-79.751527818417","-73.1072043450284"
"ID690","5f689679cc2af84fa2c57263","0.01","0.99","0.57","0.3","0.999999","0.1","-69.9809831097145","-63.3366596363259"
"ID691","5f68f392486ed60a895fca53","0.01","0.99","0.43","0.3","0.9","0.1","-67.3202352578369","-61.8166683793767"
