"","ID","tau","lrc","reset","sal","mem","zeta","lp","sumll"
"ID587","5f26f8c4865df449da96eb01","4.69117278543542","0.57","0.71","1e-06","0.999999","1e-06","-65.6413688799313","-59.1253349317722"
"ID588","5f27f1cb93d6b104aba364b7","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-53.2680016716728","-47.6779742599592"
"ID589","5f2855353350fe14fdf0e5ed","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-67.7596080013596","-62.1274728976298"
"ID590","5f2923126e0e8f000bf30b5e","2.20071021028099","0.57","0.99","1e-06","0.999999","1e-06","-38.5780981100133","-33.0394489040666"
"ID591","5f29771a02125b079dfbd06f","2.20071021028099","0.15","0.15","1e-06","0.999999","1e-06","-49.6668297105102","-44.7384148431383"
"ID592","5f2ada2a200d1e3e9055a672","2.20071021028099","0.15","0.15","1e-06","0.999999","1e-06","-54.5269646493869","-49.598549782015"
"ID593","5f2aeb4488d9b2432bb9e1c0","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-33.3659040562718","-28.9339664537"
"ID594","5f2afb53c46fc647c2340fd1","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-43.765196304558","-39.3332587019862"
"ID595","5f2b24337bf4715276306315","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-58.5569704180266","-53.6285555506547"
"ID596","5f2b24c4224df7527baee383","4.69117278543542","0.57","0.01","1e-06","0.999999","1e-06","-57.2168409895394","-50.3973214556909"
"ID597","5f2bc8528a626e67a97c0aa1","4.69117278543542","0.01","0.57","1e-06","0.999999","1e-06","-74.249060728996","-66.9798083162311"
"ID598","5f2bca23a5b07c67ada7968a","4.69117278543542","0.29","0.15","1e-06","0.999999","1e-06","-67.1783538312126","-61.0287343812075"
"ID599","5f2be26ccab8eb00086d40b5","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-47.1684157463524","-41.5783883346387"
"ID600","5f2be5fbd7e754013893eb59","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-49.4347520203052","-42.3897485232452"
"ID601","5f2bee3fa37b0b0132970ddc","0.05","0.01","0.99","1e-06","0.999999","1e-06","-20.740085203435","-15.0789740013553"
"ID602","5f2bffa8d4f0d601244ab240","2.20071021028099","0.15","0.43","1e-06","0.999999","1e-06","-42.2462089272968","-37.3831490525184"
"ID603","5f2c05948726de01f9bf6a7c","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-27.9419760625208","-22.3309926048578"
"ID604","5f2c07c53622f2034a40db50","0.484312542963499","0.15","0.15","1e-06","0.999999","1e-06","-21.6463444890622","-17.3950897561629"
"ID605","5f2c10bad876b704a0759fd6","4.69117278543542","0.71","0.15","1e-06","0.999999","1e-06","-48.4924955677497","-41.4474920706897"
"ID606","5f2d10d8f5f28c000afb87d3","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-49.2488573656923","-44.0648843375746"
"ID607","5f2d9e2afb4a950991d2a14b","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-71.4853190070702","-65.9280591944137"
"ID608","5f2dc640c29b7f0fed3683e3","2.20071021028099","0.71","0.15","1e-06","0.999999","1e-06","-30.1358273322786","-24.3716941631205"
"ID609","5f2e9b642839112147fe5f2f","0.227199382119539","0.01","0.85","1e-06","0.999999","1e-06","-46.6061577576029","-41.2716885066351"
"ID610","5f2f142ffcfbc32f12925bec","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-69.7229623294318","-64.1657025167753"
"ID611","5f2ffd95ce0c0c061b06a0f5","4.69117278543542","0.85","0.57","1e-06","0.999999","1e-06","-40.9514436316562","-33.0729123735879"
"ID612","5f312ec0687725067ffd15e9","0.106583155826692","0.01","0.85","1e-06","0.999999","1e-06","-38.4125595354552","-33.057134238538"
"ID613","5f31a239e7ed2f09f2b4a4ef","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-20.4475258508672","-15.8196958328183"
"ID614","5f31b2bf1b0c420c2954969c","2.20071021028099","0.57","0.15","1e-06","0.999999","1e-06","-32.9336438629215","-27.6505528177206"
"ID615","5f324e1c83c53019f9fa5da0","0.227199382119539","0.01","0.71","1e-06","0.999999","1e-06","-53.5760838034675","-48.2895419774432"
"ID616","5f32a30554a2e308e31e66ff","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-52.67748510643","-47.7490702390581"
"ID617","5f32f1f9f2bc330b8351c3dd","4.69117278543542","0.43","0.71","1e-06","0.999999","1e-06","-65.4860567343539","-59.2518739383357"
"ID618","5f32f439eab77d0cb4bc38a5","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-60.3614739826019","-54.729338878872"
"ID619","5f32fa63575cf50db8d2cc90","4.69117278543542","0.71","0.71","1e-06","0.999999","1e-06","-55.1739429698285","-48.1768668977121"
"ID620","5f33cac684d9d9065dad86a8","2.20071021028099","0.57","0.99","1e-06","0.999999","1e-06","-26.9180030231412","-21.3793538171946"
"ID621","5f3503018f696042ee147b91","0.484312542963499","0.01","0.71","1e-06","0.999999","1e-06","-65.3938834307826","-60.0652339127421"
"ID622","5f355c9e7109cd4e6dd38250","2.20071021028099","0.43","0.43","1e-06","0.999999","1e-06","-45.2307717207074","-40.2948868202411"
"ID623","5f3570450db2f81214468db6","0.484312542963499","0.01","0.85","1e-06","0.999999","1e-06","-66.663754557574","-61.28717761459"
"ID624","5f382871f94c8830854a5bdb","1.03239118471","0.01","0.71","1e-06","0.999999","1e-06","-70.0171497127891","-64.5078173250761"
"ID625","5f397d0428b373506d9a6fc7","2.20071021028099","0.15","0.57","1e-06","0.999999","1e-06","-46.9817316610035","-42.1186717862252"
"ID626","5f39a2fd2d394917284dd66f","2.20071021028099","0.43","0.99","1e-06","0.999999","1e-06","-40.886545429311","-35.6297473755053"
"ID627","5f3a500d8741a5616ef6374e","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-52.248526175663","-47.0645531475453"
"ID628","5f3ab128c4b6921312f28237","2.20071021028099","0.15","0.15","1e-06","0.999999","1e-06","-53.7968407606579","-48.868425893286"
"ID629","5f3c36f298f6eb481d1bd2f4","2.20071021028099","0.85","0.85","1e-06","0.999999","1e-06","-44.861583794432","-38.198567871672"
"ID630","5f3d3d4f57b8fe07798fd8b3","4.69117278543542","0.43","0.15","1e-06","0.999999","1e-06","-58.9955757700872","-52.7134655491254"
"ID631","5f3e3c158d08ce0008cc9deb","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-29.7311518648368","-24.1411244531232"
"ID632","5f3e72de0306de0838b6ec09","4.69117278543542","0.57","0.85","1e-06","0.999999","1e-06","-58.2732453188911","-51.7092839457884"
"ID633","5f404333140cfe16fe3c195c","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-19.2762519477954","-14.7694390541502"
"ID634","5f417faa35eb0a31e9dad9da","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-25.5138370433095","-21.0818994407376"
"ID635","5f4283d149962e4746b32a38","4.69117278543542","0.71","0.57","1e-06","0.999999","1e-06","-51.3295664696522","-44.3499179651858"
"ID636","5f438581427f575c562c573e","0.227199382119539","0.01","0.71","1e-06","0.999999","1e-06","-39.759888246166","-34.4733464201417"
"ID637","5f46d480bf76700acde7784d","2.20071021028099","0.15","0.15","1e-06","0.999999","1e-06","-57.7983121847065","-52.8698973173346"
"ID638","5f48b1cdd8963d367b20dee9","0.484312542963499","0.01","0.01","1e-06","0.999999","1e-06","-52.8858352635447","-47.2537001598148"
"ID639","5f490c36e860a4403193a1ca","2.20071021028099","0.29","0.71","1e-06","0.999999","1e-06","-42.1017708915602","-37.2809491944004"
"ID640","5f4a274f21ec8a5971fbb33f","1.03239118471","0.43","0.15","1e-06","0.999999","1e-06","-22.9938920332389","-18.4891294049791"
"ID641","5f4abba4eae118551d4dc244","4.69117278543542","0.29","0.29","1e-06","0.999999","1e-06","-64.7931936790523","-58.6915016539907"
"ID642","5f4b519ca3fbc100080a4a2f","2.20071021028099","0.43","0.43","1e-06","0.999999","1e-06","-35.9110100769938","-30.9751251765275"
"ID643","5f4b8e6bb7e5b374f9798c6d","4.69117278543542","0.15","0.71","1e-06","0.999999","1e-06","-68.123838118955","-61.9624803486248"
"ID644","5f4ba7007200c9762cc4c708","1.03239118471","0.01","0.15","1e-06","0.999999","1e-06","-69.8695319182631","-64.3122721056066"
"ID645","5f4d3240377d051139514820","2.20071021028099","0.15","0.71","1e-06","0.999999","1e-06","-53.5687017516073","-48.6882143091789"
"ID646","5f4e117dbfcaa83f1b418976","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-42.8158557741624","-37.6318827460447"
"ID647","5f4ea2ec9ecd220c1fa71341","4.69117278543542","0.29","0.01","1e-06","0.999999","1e-06","-62.6379636983301","-56.2327860875792"
"ID648","5f4f5d8a9468440009ed7a67","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-52.1598747318184","-46.5698473201048"
"ID649","5f4f69faf3505f0109ed9e75","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-54.4084478011021","-49.2244747729844"
"ID650","5f4fc5a17fc3a50dafd67169","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-31.9575503325098","-27.4507374388647"
"ID651","5f507cd87b38b81fa565ea20","4.69117278543542","0.43","0.71","1e-06","0.999999","1e-06","-65.0138271267014","-58.7796443306832"
"ID652","5f50d6ff81dfe726a0f8343d","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-43.7249110106021","-35.7810247599402"
"ID653","5f50e3d60305bb088998b766","4.69117278543542","0.29","0.99","1e-06","0.999999","1e-06","-62.4185861067439","-56.0134084959929"
"ID654","5f515531aa39c237f49f7ecf","2.20071021028099","0.15","0.57","1e-06","0.999999","1e-06","-45.8226444874957","-40.9595846127173"
"ID655","5f5179be2213ce3c39045019","4.69117278543542","0.15","0.99","1e-06","0.999999","1e-06","-66.3364366453995","-59.87159328938"
"ID656","5f5355baad423e66676c1bd3","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-31.3927948238499","-26.7649648058009"
"ID657","5f55f193f3459e9b8c434f9d","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-40.4947867404937","-36.0628491379219"
"ID658","5f5621a094f947a067745a4e","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-44.653224273414","-36.7093380227521"
"ID659","5f5668cf2db7050961fce434","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-67.527338810345","-61.8952037066151"
"ID660","5f572d1df9f7d019f3e042d3","2.20071021028099","0.15","0.71","1e-06","0.999999","1e-06","-50.4989730471233","-45.6184856046949"
"ID661","5f57b64bfa53f7294eb06880","2.20071021028099","0.57","0.85","1e-06","0.999999","1e-06","-33.5040863796513","-28.2209953344504"
"ID662","5f58e8f22846f809fda94bda","0.227199382119539","0.15","0.99","1e-06","0.999999","1e-06","-10.4353819277556","-5.97067672612665"
"ID663","5f58ef9874dddc0b064b50cc","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-43.2538135216364","-38.0698404935187"
"ID664","5f5907f245fc450e98b98aec","0.484312542963499","0.01","0.85","1e-06","0.999999","1e-06","-61.7835899992006","-56.4070130562166"
"ID665","5f59132a01e50c10a2d3a64d","2.20071021028099","0.29","0.85","1e-06","0.999999","1e-06","-34.12851097329","-29.2597618511868"
"ID666","5f59ea191a6180011ed70ef8","4.69117278543542","0.29","0.85","1e-06","0.999999","1e-06","-65.581293810458","-59.4316743604528"
"ID667","5f5a3cf246d1420a931da3cb","4.69117278543542","0.85","0.71","1e-06","0.999999","1e-06","-49.7047708467446","-41.8088120210263"
"ID668","5f5a546a9aa6fd0df887cf62","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-50.7672423638983","-45.1772149521847"
"ID669","5f5a807de06d3515fa8d18d7","4.69117278543542","0.57","0.57","1e-06","0.999999","1e-06","-53.8801228939925","-47.3815165134833"
"ID670","5f5bc8914f166135a9937add","4.69117278543542","0.43","0.85","1e-06","0.999999","1e-06","-53.804663881237","-47.5225536602753"
"ID671","5f5e5def0093336f7d377473","2.20071021028099","0.29","0.85","1e-06","0.999999","1e-06","-47.9121264974542","-43.043377375351"
"ID672","5f5e6259d39af56ebae15055","2.20071021028099","0.57","0.57","1e-06","0.999999","1e-06","-45.6881565365676","-40.4704204839603"
"ID673","5f5e825dfbf10672eb6658f2","1.03239118471","0.85","0.29","1e-06","0.999999","1e-06","-30.6711344413755","-24.5525232083591"
"ID674","5f5f381a671929022832eef6","4.69117278543542","0.71","0.57","1e-06","0.999999","1e-06","-52.1669650887625","-45.1873165842961"
"ID675","5f5f4c36cc787c0009e4d19c","4.69117278543542","0.57","0.85","1e-06","0.999999","1e-06","-60.1778070542821","-53.6138456811794"
"ID676","5f6090c94a605503233dd65d","2.20071021028099","0.71","0.15","1e-06","0.999999","1e-06","-44.4008818665139","-38.6367486973558"
"ID677","5f61d3f558002d17d3729c45","0.484312542963499","0.01","0.57","1e-06","0.999999","1e-06","-55.7307191901381","-50.4194972397476"
"ID678","5f61f1b0a760f01b705abdd3","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-30.7898090100838","-25.6655017272347"
"ID679","5f61f5de5de7611af9be165e","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-71.4186386428429","-65.8613788301864"
"ID680","5f61f7f59df6ca1bfe6a8a89","4.69117278543542","0.29","0.57","1e-06","0.999999","1e-06","-63.0106702957222","-56.9264058383107"
"ID681","5f632eba01d0853da2464c44","4.69117278543542","0.57","0.99","1e-06","0.999999","1e-06","-51.7575313962982","-44.9380118624497"
"ID682","5f63505cdfc6934188269b3d","4.69117278543542","0.43","0.99","1e-06","0.999999","1e-06","-57.3022568287664","-50.7645884470589"
"ID683","5f63571470efad0009c8f1c7","1.03239118471","0.43","0.99","1e-06","0.999999","1e-06","-19.5770380171737","-14.8167172281682"
"ID684","5f64a1291888be0324446d78","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-67.6668528525828","-62.034717748853"
"ID685","5f6639cfe9f1191e9fc18418","0.484312542963499","0.01","0.85","1e-06","0.999999","1e-06","-66.7110090193339","-61.3344320763499"
"ID686","5f666f67b647c2244363a64e","0.484312542963499","0.01","0.71","1e-06","0.999999","1e-06","-64.808434920543","-59.4797854025024"
"ID687","5f6715ea82fb7d302d0b6ae9","2.20071021028099","0.29","0.71","1e-06","0.999999","1e-06","-50.8025041395548","-45.9816824423951"
"ID688","5f687d93fd2d5b04432c4661","0.484312542963499","0.01","0.29","1e-06","0.999999","1e-06","-65.2419260836954","-59.9132765656549"
"ID689","5f688f49cd4c0e4e0a84d9be","4.69117278543542","0.15","0.99","1e-06","0.999999","1e-06","-65.3069306304388","-58.8420872744192"
"ID690","5f689679cc2af84fa2c57263","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-51.7540284881646","-46.5700554600469"
"ID691","5f68f392486ed60a895fca53","4.69117278543542","0.43","0.71","1e-06","0.999999","1e-06","-56.1889809176813","-49.9547981216631"
