"","ID","tau","lrc","reset","sal","mem","zeta","dlrc","lp","sumll"
"ID663","5f58ef9874dddc0b064b50cc","4.69117278543542","0.15","1e-10","0.085715","0.999999","1e-06","1e-10","-54.2939074284667","-38.9202271975229"
"ID664","5f5907f245fc450e98b98aec","1.03239118471","0.01","1e-10","0.042858","0.999999","1e-06","1e-10","-71.8073338694963","-56.9238474980948"
"ID665","5f59132a01e50c10a2d3a64d","2.20071021028099","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-47.3581236484723","-33.1034822223555"
"ID666","5f59ea191a6180011ed70ef8","4.69117278543542","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-76.8072557555286","-61.2717440015099"
"ID667","5f5a3cf246d1420a931da3cb","4.69117278543542","0.29","1e-10","0.042858","0.999999","1e-06","1e-10","-58.2675865399337","-42.7917405311836"
"ID668","5f5a546a9aa6fd0df887cf62","1.03239118471","0.01","1e-10","0.042858","0.999999","1e-06","1e-10","-69.9104951293386","-55.0270087579371"
"ID669","5f5a807de06d3515fa8d18d7","4.69117278543542","0.15","1e-10","0.128572","0.999999","1e-06","1e-10","-64.5204722587947","-49.2361550592435"
"ID670","5f5bc8914f166135a9937add","4.69117278543542","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-66.5050998298797","-50.969588075861"
"ID671","5f5e5def0093336f7d377473","4.69117278543542","0.15","1e-10","0.128572","0.999999","1e-06","1e-10","-57.4935254844104","-42.2092082848591"
"ID672","5f5e6259d39af56ebae15055","2.20071021028099","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-50.0586717684584","-35.8040303423415"
"ID673","5f5e825dfbf10672eb6658f2","0.227199382119539","0.43","1e-10","0.3","0.999999","1e-06","1e-10","-40.2566870239757","-27.0567430795341"
"ID674","5f5f381a671929022832eef6","4.69117278543542","0.43","1e-10","0.3","0.999999","1e-06","1e-10","-61.082803245131","-45.8827211462988"
"ID675","5f5f4c36cc787c0009e4d19c","10","0.29","1e-10","0.3","0.999999","1e-06","1e-10","-71.0059459749732","-52.1814442947005"
"ID676","5f6090c94a605503233dd65d","2.20071021028099","0.43","1e-10","0.3","0.999999","1e-06","1e-10","-54.6524344145762","-40.7332226436458"
"ID677","5f61d3f558002d17d3729c45","2.20071021028099","0.01","1e-10","0.3","0.999999","1e-06","1e-10","-66.7841502825655","-51.8124413272384"
"ID678","5f61f1b0a760f01b705abdd3","2.20071021028099","0.15","1e-10","1e-06","0.999999","1e-06","1e-10","-61.4805310767519","-44.5704283790845"
"ID679","5f61f5de5de7611af9be165e","4.69117278543542","0.01","1e-10","0.042858","0.999999","1e-06","1e-10","-82.5639733753596","-65.9031394112562"
"ID680","5f61f7f59df6ca1bfe6a8a89","2.20071021028099","0.01","1e-10","0.3","0.999999","1e-06","1e-10","-74.2493675547357","-59.2776585994086"
"ID681","5f632eba01d0853da2464c44","4.69117278543542","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-68.6649126187384","-53.1294008647197"
"ID682","5f63505cdfc6934188269b3d","4.69117278543542","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-69.7722059817941","-54.2366942277754"
"ID683","5f63571470efad0009c8f1c7","4.69117278543542","0.15","1e-10","0.257143","0.999999","1e-06","1e-10","-49.7010915106684","-34.550152713497"
"ID684","5f64a1291888be0324446d78","2.20071021028099","0.01","1e-10","0.042858","0.999999","1e-06","1e-10","-80.5942683936105","-65.2143047574089"
"ID685","5f6639cfe9f1191e9fc18418","2.20071021028099","0.01","1e-10","0.171429","0.999999","1e-06","1e-10","-76.6373147830814","-61.5678580545682"
"ID686","5f666f67b647c2244363a64e","2.20071021028099","0.01","1e-10","0.3","0.999999","1e-06","1e-10","-77.9103676375922","-62.9386586822651"
"ID687","5f6715ea82fb7d302d0b6ae9","4.69117278543542","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-60.8378006560477","-45.3022889020291"
"ID688","5f687d93fd2d5b04432c4661","2.20071021028099","0.01","1e-10","0.085715","0.999999","1e-06","1e-10","-75.0049402957475","-59.7868081826209"
"ID689","5f688f49cd4c0e4e0a84d9be","4.69117278543542","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-75.074623361429","-59.5391116074103"
"ID690","5f689679cc2af84fa2c57263","10","0.43","1e-10","0.3","0.999999","1e-06","1e-10","-71.2530308188004","-52.2960383675711"
"ID691","5f68f392486ed60a895fca53","4.69117278543542","0.15","1e-10","0.042858","0.999999","1e-06","1e-10","-68.0099800754764","-52.4744683214577"
