"","ID","tau","lrc","reset","sal","mem","zeta","lp","sumll"
"ID390","5ea35c4c1d36a81597d48873","0.227199382119539","0.01","0.29","1e-06","0.985713428571429","1e-06","-58.1530947213482","-53.8218215660307"
"ID391","5ea4864445b9ce057f270e90","4.69117278543542","0.15","0.29","0.042858","0.9","1e-06","-56.1897877388855","-53.8246478350343"
"ID392","5ea4886d2da60f057634cabc","2.20071021028099","0.01","0.43","0.042858","0.9","1e-06","-68.4072033058278","-66.2150390874438"
"ID393","5ea4a9cac3872a06b560229f","4.69117278543542","0.29","0.43","0.3","0.9","1e-06","-46.2548543163516","-44.3750624062935"
"ID394","5ea5cf998366db5d39a2dcb0","2.20071021028099","0.01","0.01","0.3","0.985713428571429","1e-06","-67.0692417103882","-64.7789310953178"
"ID395","5ea611dda778214a5e89fbf2","2.20071021028099","0.01","0.71","0.3","0.914285571428571","1e-06","-65.0035113349784","-63.1883341485743"
"ID396","5ea69195ed92c0000a285a1d","0.484312542963499","0.01","0.71","0.3","0.9","1e-06","-30.1215697820139","-28.9973928113269"
"ID397","5ea721158bfde70ca3b31580","0.484312542963499","0.01","0.85","0.3","0.9","1e-06","-21.1889561359962","-20.0168517403656"
"ID398","5ea824f580b9ef228f589930","0.05","0.01","0.85","0.128572","0.928571142857143","1e-06","-5.85710292584467","-4.46844070537552"
"ID399","5ea85f0ccbdc9b0aaa815e39","1.03239118471","0.29","0.99","0.085715","0.999999","1e-06","-25.5104723359729","-23.6999351125494"
"ID400","5ea889bc80b9ef2d0e1fda83","0.106583155826692","0.01","0.99","1e-06","0.9","1e-06","-49.5460781225109","-45.0758512597763"
"ID401","5ea96eb7083ea5057fd3003c","2.20071021028099","0.29","0.85","0.214286","0.985713428571429","1e-06","-22.7892813986023","-21.8842773046801"
"ID402","5ea97f82f47d1e074f75a5b2","4.69117278543542","0.15","0.29","0.085715","0.9","1e-06","-52.1357671190475","-49.9324587382713"
"ID403","5ea9d6ef7223d915f9157284","0.484312542963499","0.01","0.85","0.128572","0.9","1e-06","-38.4469153048427","-37.1177507828052"
"ID404","5eaa8fa180e800012e13e9b8","0.106583155826692","0.01","0.99","0.214286","0.985713428571429","1e-06","-14.2973110738566","-12.6500726443746"
"ID405","5eaaa1f09980ee025a0e1f12","1.03239118471","0.01","0.71","0.042858","0.9","1e-06","-66.5008875177631","-64.7877729965292"
"ID406","5eaabd69a768fc01c972b6ea","0.227199382119539","0.01","0.85","0.128572","0.9","1e-06","-14.8340179476249","-13.5469611176036"
"ID407","5eab1f263437620e2c6909eb","0.484312542963499","0.01","0.99","0.085715","0.985713428571429","1e-06","-40.7997471023808","-38.9401734639834"
"ID408","5eab3a9bfec73d10dc9291f7","1.03239118471","0.01","0.15","0.3","0.9","1e-06","-55.5780219342805","-54.2252346689774"
"ID409","5eac2efe4efbe80621541711","1.03239118471","0.01","0.99","0.042858","0.957142285714286","1e-06","-57.6897925797625","-55.5946197497234"
"ID410","5eac70db94edd22d57fa00c4","2.20071021028099","0.15","0.15","0.042858","0.985713428571429","1e-06","-35.9140462334136","-34.5963613082992"
"ID411","5ead4a2f13f83a3cf7f69d13","0.484312542963499","0.01","0.99","0.3","0.985713428571429","1e-06","-21.1496599318324","-19.5365094512345"
"ID412","5eb1ad7d6e2f922d409a33f4","0.227199382119539","0.01","0.99","0.042858","0.971427857142857","1e-06","-29.4152667497222","-27.5038206319558"
"ID413","5eb2796f11e9d21ccfc58b17","0.227199382119539","0.01","0.99","0.042858","0.9","1e-06","-33.4862111141152","-31.6924015688806"
"ID414","5eb2ced773246705b92e0774","0.484312542963499","0.01","0.85","0.042858","0.9","1e-06","-44.8298163696253","-43.2494572931203"
"ID415","5eb2e35ef11f47099b68d077","2.20071021028099","0.15","0.01","0.042858","0.999999","1e-06","-33.3380488454033","-30.8095370888362"
"ID416","5eb2e570f2dbc909af1e16f7","0.106583155826692","0.01","0.71","0.257143","0.985713428571429","1e-06","-9.61704514463937","-8.30485017177038"
"ID417","5eb415e40b324a222db46f01","0.227199382119539","0.01","0.85","0.3","0.985713428571429","1e-06","-15.0805748435783","-13.7650902157424"
"ID418","5eb4564d7b27a029949eaf25","4.69117278543542","0.15","0.71","0.085715","0.971427857142857","1e-06","-52.9503462096781","-50.62940125637"
"ID419","5eb66b661cf74d55c169abec","4.69117278543542","0.15","0.85","0.3","0.9","1e-06","-54.4936312304232","-52.4888185825029"
"ID420","5eb68960ff9bef0113d27eb6","0.106583155826692","0.01","0.29","1e-06","0.9","1e-06","-15.2968300467016","-11.1300887696563"
"ID421","5eb70f4db9918d630f1beefd","4.69117278543542","0.15","0.01","0.042858","0.985713428571429","1e-06","-53.8972126043275","-51.0430991905655"
"ID422","5eb741079eb7cb65f0f82a91","0.484312542963499","0.01","0.85","0.042858","0.9","1e-06","-47.5452956523284","-45.9649365758234"
"ID423","5eb83d26efe062062ae82412","4.69117278543542","0.15","0.85","0.085715","0.914285571428571","1e-06","-48.0227465008644","-45.7576706139002"
"ID424","5eb8c16a3a7a17837b2d1828","1.03239118471","0.15","0.71","0.3","0.985713428571429","1e-06","-23.3397652721255","-22.9747397176292"
"ID425","5eb9199609a0310174592940","0.484312542963499","0.01","0.71","0.257143","0.9","1e-06","-42.8162170277853","-41.6683583330711"
"ID426","5eb9423c28bc6300099852af","0.05","0.01","0.71","0.042858","0.9","1e-06","-8.60927762053537","-7.04786987062402"
"ID427","5eb9697b651aca0436adfe9d","2.20071021028099","0.15","0.01","0.085715","0.999999","1e-06","-24.0631011113135","-21.6964208778213"
"ID428","5eba076ccf8a3114d759fdd0","2.20071021028099","0.29","0.85","0.214286","0.9","1e-06","-32.2700105180605","-31.5504943483598"
"ID429","5eba5cf82cbf431a3276c90b","4.69117278543542","0.15","0.85","0.171429","0.985713428571429","1e-06","-41.8627095741075","-39.5746612287797"
"ID430","5eba9c85d1130507bd1a6219","1.03239118471","0.01","0.85","0.085715","0.9","1e-06","-54.5469241384905","-52.947713715388"
"ID431","5ebaec011a7d64080694fe74","0.106583155826692","0.01","0.99","0.042858","0.9","1e-06","-20.4834868456634","-18.6687212544793"
"ID432","5ebd3dae8c3ef3000b5b1b2d","2.20071021028099","0.15","0.99","0.171429","0.9","1e-06","-34.4261783191469","-33.3489300651966"
"ID433","5ebd9047a4e2fc0ab05b2e40","0.227199382119539","0.01","0.99","0.214286","0.9","1e-06","-13.6084181585094","-12.1676236991984"
"ID434","5ebde7d4e24d0b12e9d60d7d","4.69117278543542","0.29","0.43","0.042858","0.9","1e-06","-54.2905409881483","-52.0024943972157"
"ID435","5ebe945956bdfc202ececb1b","1.03239118471","0.15","0.99","1e-06","0.9","1e-06","-26.5888237419962","-23.042084573607"
"ID436","5ebfa2c519a604383366f3e8","2.20071021028099","0.29","0.15","1e-06","0.985713428571429","1e-06","-36.432373500169","-32.5188930487726"
"ID437","5ec2683e7bf5d7035f84ddf8","4.69117278543542","0.15","0.71","0.3","0.9","1e-06","-42.3779211273445","-40.4210359043677"
"ID438","5ec28a6332a7510637436a57","4.69117278543542","0.15","0.85","0.3","0.9","1e-06","-39.8533443856949","-37.8485317377746"
"ID439","5ec2eb1fdb44d61155191d85","2.20071021028099","0.29","0.43","0.3","0.9","1e-06","-25.4385248361703","-24.8396032540141"
"ID440","5ec57069f264da556b3f1cfa","0.227199382119539","0.01","0.29","1e-06","0.985713428571429","1e-06","-50.8346428698392","-46.5033697145218"
"ID441","5ec6563b04e80f030b94e03c","0.484312542963499","0.15","0.99","1e-06","0.9","1e-06","-12.2088141445471","-8.84275784583041"
"ID442","5ec681f642084e07c117dcba","2.20071021028099","0.15","0.85","0.042858","0.9","1e-06","-39.0988228005981","-37.9666257997052"
"ID443","5ec875255c6a2700081554ac","1.03239118471","0.01","0.99","0.3","0.928571142857143","1e-06","-47.5283010704359","-45.8894340443053"
"ID444","5ec92a99d799ae417aa9c71c","2.20071021028099","0.15","0.85","0.042858","0.9","1e-06","-32.0500965136286","-30.9178995127357"
"ID445","5ec93926ce905a051f5704f3","1.03239118471","0.01","0.57","0.3","0.928571142857143","1e-06","-52.5557391404272","-51.2377852676359"
"ID446","5ec96c05d06880489cae0e85","4.69117278543542","0.15","0.85","0.042858","0.9","1e-06","-59.285570668655","-56.8725033398603"
"ID447","5ec9adfa68f3910f2f3b0fde","1.03239118471","0.01","0.85","0.3","0.9","1e-06","-45.4992454376622","-44.1464581723591"
"ID448","5ecbe220d068807a5425c4de","0.106583155826692","0.01","0.01","0.042858","0.985713428571429","1e-06","-14.2355847541135","-12.235331238708"
"ID449","5ece6c76c501a121bb6add41","1.03239118471","0.29","0.99","1e-06","0.9","1e-06","-23.2690031672126","-19.7819297440921"
"ID450","5ece8a3c088813259ffc1e0f","1.03239118471","0.01","0.85","0.3","0.928571142857143","1e-06","-45.4092400037665","-44.0259311383817"
"ID451","5eceba5be22abb2ca0077349","0.227199382119539","0.01","0.99","0.085715","0.9","1e-06","-19.3156587879953","-17.6836807658356"
"ID452","5ecfd28bb14b1c05751f178c","2.20071021028099","0.01","0.85","0.128572","0.9","1e-06","-65.5354366085968","-63.5291119520867"
"ID453","5ecfd2be11216004c17c6b26","1.03239118471","0.01","0.99","0.3","0.928571142857143","1e-06","-37.431209662528","-35.7923426363974"
"ID454","5ed0c66875039f000b4e3897","1.03239118471","0.57","0.43","1e-06","0.999999","1e-06","-16.8669354197724","-12.1456766319652"
"ID455","5ed0d82c81c0bd1bccc8ceea","1.03239118471","0.57","0.71","1e-06","0.985713428571429","1e-06","-17.6504786615605","-13.8670609768102"
"ID456","5ed14d3bc71f86079de10d13","2.20071021028099","0.15","0.85","0.042858","0.928571142857143","1e-06","-40.3835823975834","-39.2208637966088"
"ID457","5ed2b2478e4b7b10b7f4a529","4.69117278543542","0.29","0.85","0.042858","0.9","1e-06","-50.833895250803","-48.4804936672769"
"ID458","5ed358aab6ee6f2e2885eddf","4.69117278543542","0.15","0.71","0.085715","0.9","1e-06","-55.8197906732205","-53.6164822924442"
"ID459","5ed38829fff60d32fb95a117","0.227199382119539","0.01","0.99","0.128572","0.957142285714286","1e-06","-21.3492865794128","-19.7280988655298"
"ID460","5ed3f7a0f387a109b6580537","2.20071021028099","0.01","0.57","0.085715","0.9","1e-06","-66.907082278327","-64.8767495830179"
"ID461","5ed43096f615650c8fb1b1ea","0.484312542963499","0.01","0.99","0.3","0.9","1e-06","-31.7561576099036","-30.3284950535272"
"ID462","5ed4fa5969acac03603380a0","0.484312542963499","0.01","0.57","0.3","0.985713428571429","1e-06","-25.6033693800241","-24.3111320527656"
"ID463","5ed507ce0760de048fc356bd","2.20071021028099","0.01","0.99","0.3","0.957142285714286","1e-06","-62.5837377493595","-60.4003423353947"
"ID464","5ed6a937eb466b1029493c39","4.69117278543542","0.15","0.71","0.042858","0.9","1e-06","-64.2736339406849","-61.9084940368337"
"ID465","5ed7578ef05e671db283844e","2.20071021028099","0.29","0.71","1e-06","0.985713428571429","1e-06","-52.1308476664676","-48.2652946400148"
"ID466","5ed8e10357f9623ee2f603e7","4.69117278543542","0.15","0.15","0.042858","0.9","1e-06","-56.7130298322373","-54.2999625034425"
"ID467","5ed8f853923c0941e1238299","4.69117278543542","0.43","0.01","0.3","0.985713428571429","1e-06","-56.848725696251","-54.3300419376754"
"ID468","5ed90e1ff2a1840a177877d3","0.106583155826692","0.01","0.99","0.085715","0.985713428571429","1e-06","-14.0583227398035","-12.2199007474729"
"ID469","5ed97291fac0cc510c9bb3f2","2.20071021028099","0.01","0.15","0.085715","0.9","1e-06","-67.2648998365978","-65.1692121486951"
"ID470","5eda9f7c460b766ded73bdb7","4.69117278543542","0.15","0.85","0.042858","0.985713428571429","1e-06","-52.5162983695375","-49.9177431165213"
"ID471","5edb6534fd7ffe7e4b7d065a","4.69117278543542","0.15","0.01","0.085715","0.985713428571429","1e-06","-43.9159240869061","-41.2236421962189"
"ID472","5edbf6a29a8d508920c14f6c","0.484312542963499","0.01","0.57","0.3","0.9","1e-06","-26.7229056065229","-25.6161562034858"
"ID473","5edcfb851ba1889e083e218e","4.69117278543542","0.29","0.85","0.085715","0.9","1e-06","-45.9732739536193","-43.7817038931681"
"ID474","5edd630ac419bf0ed18c99b5","0.05","0.01","0.29","1e-06","0.9","1e-06","-5.94307573368436","-1.72620671222242"
"ID475","5ede3fcf6b821907836e01fc","2.20071021028099","0.01","0.29","0.3","0.9","1e-06","-64.8415138244499","-63.0401767192903"
"ID476","5ede976d873bba121db3fe20","0.05","0.01","0.85","0.257143","0.9","1e-06","-6.15625387019024","-4.93149165218261"
"ID477","5edf50e72ef80a1fe0267aeb","0.484312542963499","0.01","0.15","0.3","0.985713428571429","1e-06","-34.2993619903669","-32.9417696705148"
"ID478","5ee107a76411e40e242da7f1","2.20071021028099","0.15","0.85","0.042858","0.9","1e-06","-38.4477669003053","-37.3155698994124"
"ID479","5ee131f793ab7b12e4b525fb","2.20071021028099","0.15","0.85","0.042858","0.999999","1e-06","-31.9429478714908","-29.6699942756694"
"ID480","5ee21a32d4c762283a96e624","2.20071021028099","0.01","0.29","0.042858","0.9","1e-06","-69.1474817454746","-66.9378899594406"
"ID481","5ee27217fd7c7c72eb755cbe","2.20071021028099","0.01","0.43","0.042858","0.9","1e-06","-69.0193784624761","-66.827214244092"
"ID482","5ee277d2e7dae975727d3985","1.03239118471","0.01","0.99","0.171429","0.9","1e-06","-50.7372883439283","-49.0311951446934"
"ID483","5ee40191f8b4750f5e7a5474","4.69117278543542","0.15","0.85","0.257143","0.9","1e-06","-48.4937889670782","-46.4652945951307"
"ID484","5ee531ca5f4c6f0be142ded4","2.20071021028099","0.43","0.85","0.3","0.999999","1e-06","-22.0320698919974","-20.0945459513626"
"ID485","5ee53fa05b6d910eb9ea2df8","4.69117278543542","0.15","0.85","0.042858","0.957142285714286","1e-06","-51.6827566949985","-49.1911166430879"
"ID486","5ee64d0bf796cb3b252a8c99","2.20071021028099","0.57","0.15","1e-06","0.999999","1e-06","-19.7964500803644","-14.5133590351636"
"ID487","5ee655f6137975087129de08","2.20071021028099","0.15","0.99","0.128572","0.999999","1e-06","-22.5523578023039","-20.2750406002043"
"ID488","5ee7a8ab87d5560568bc2dca","0.484312542963499","0.01","0.85","0.042858","0.9","1e-06","-51.3159685787311","-49.7356095022261"
"ID489","5ee7c7df09973e09bb653014","0.484312542963499","0.01","0.29","0.3","0.9","1e-06","-34.3599865295481","-33.235809558861"
"ID490","5ee7ccc7e257390912a8101e","2.20071021028099","0.01","0.57","0.3","0.9","1e-06","-67.3937965529035","-65.6098870153939"
"ID491","5ee8e3de1c649a215bae3e59","1.03239118471","0.01","0.85","0.171429","0.9","1e-06","-53.7537305247777","-52.3031954862885"
"ID492","5ee91ec1ef56832aa7947169","1.03239118471","0.43","0.57","0.3","0.971427857142857","1e-06","-23.7548729388709","-23.4023012780264"
"ID493","5ee9e9c1496265000a792544","4.69117278543542","0.15","0.15","0.085715","0.985713428571429","1e-06","-45.973062423916","-43.5363386939747"
"ID494","5eea8c81e1959f14a3999921","1.03239118471","0.01","0.01","0.042858","0.985713428571429","1e-06","-62.0903558701302","-59.8882678389854"
"ID495","5eeb621a7c83c62d2473afb1","2.20071021028099","0.15","0.29","0.3","0.985713428571429","1e-06","-35.6327132040411","-34.7712103847447"
"ID496","5eeb6f6cff37eb08003590e8","0.227199382119539","0.01","0.99","0.214286","0.985713428571429","1e-06","-22.2732459408832","-20.6469635573507"
"ID497","5eec977365b56a02f54f7bcd","1.03239118471","0.01","0.29","0.171429","0.9","1e-06","-57.0945733792452","-55.6919657656996"
"ID498","5eecdb2f8343cb0aa4ed34c6","1.03239118471","0.01","0.57","0.042858","0.9","1e-06","-65.9115602108385","-64.2158732572545"
"ID499","5eed184c2c93d51212cf04e2","1.03239118471","0.01","0.85","0.128572","0.9","1e-06","-60.0118109964966","-58.5019636047866"
"ID500","5eee89a6c00bfb337a3c54a8","0.484312542963499","0.01","0.99","0.3","0.914285571428571","1e-06","-30.1651742169791","-28.7236715793583"
"ID501","5ef0c9b95817dc145532fcee","1.03239118471","0.01","0.71","0.085715","0.9","1e-06","-63.9701775299371","-62.418894531778"
"ID502","5ef1bb10c673fd7d2d14e439","4.69117278543542","0.01","0.43","0.042858","0.9","1e-06","-71.0385338082773","-67.5654992619914"
"ID503","5ef22304270c550357f4dd5d","0.484312542963499","0.01","0.57","0.042858","0.9","1e-06","-45.1670274261261","-43.6520233422147"
"ID504","5ef241253eb63511d02451e6","4.69117278543542","0.29","0.85","0.3","0.9","1e-06","-37.7258059199914","-35.7806590173397"
"ID505","5ef329d8cfbdc00379011819","2.20071021028099","0.43","0.15","0.3","0.928571142857143","1e-06","-29.4994355477786","-28.6721466019905"
"ID506","5ef360348e5e520a532e67c8","0.05","0.01","0.99","0.3","0.985713428571429","1e-06","-7.17624581776712","-5.53411923881937"
"ID507","5ef4ba6145dfc00b3f7224a6","1.03239118471","0.01","0.85","0.3","0.9","1e-06","-48.705559140433","-47.3527718751299"
"ID508","5ef52a87f04c781600ae4114","1.03239118471","0.01","0.99","0.171429","0.9","1e-06","-47.1088435102029","-45.4027503109679"
"ID509","5ef5cef8548fce031f1ceca4","0.106583155826692","0.01","0.99","0.3","0.9","1e-06","-7.25010396243366","-5.84359305212405"
"ID510","5ef5d41822b3c903597a9309","2.20071021028099","0.01","0.43","0.042858","0.9","1e-06","-68.1759771259081","-65.9838129075241"
"ID511","5ef71356f4d5414121333bac","2.20071021028099","0.29","0.85","0.042858","0.914285571428571","1e-06","-36.6442739058303","-35.5579025689616"
"ID512","5ef722c333956242acf17935","2.20071021028099","0.01","0.85","0.3","0.9","1e-06","-65.1229807908131","-63.27371626071"
"ID513","5ef7ad0882b7740c33fe20cc","2.20071021028099","0.15","0.01","0.257143","0.999999","1e-06","-28.3287552929692","-26.1848164932493"
"ID514","5ef8eeb63f6343097030fd37","2.20071021028099","0.29","0.99","0.042858","0.9","1e-06","-31.6002950711662","-30.2722056547961"
"ID515","5ef91678cd20bc6a46a34d6e","4.69117278543542","0.01","0.15","0.3","0.9","1e-06","-69.9525253208494","-66.8223904628444"
"ID516","5ef92a8979cf2c6b9ca11f99","0.484312542963499","0.01","0.01","1e-06","0.999999","1e-06","-62.1099230477145","-56.4777879439847"
"ID517","5ef9ae64e14ff874891401b6","2.20071021028099","0.01","0.85","0.128572","0.957142285714286","1e-06","-63.8411532342645","-61.7562558546385"
"ID518","5ef9be1c61ecb401ef5be7b4","0.227199382119539","0.01","0.85","0.3","0.9","1e-06","-19.0974717522885","-17.9674750486741"
"ID519","5ef9eeaccb96bd7aee3120ec","4.69117278543542","0.15","0.85","0.042858","0.9","1e-06","-59.3764473180539","-56.9633799892591"
"ID520","5efa02a5f512b17ea54f360a","2.20071021028099","0.01","0.15","0.3","0.914285571428571","1e-06","-65.3104138740033","-63.4473092626558"
"ID521","5efa2a8948fdb90f5ba612c7","0.227199382119539","0.43","0.57","0.3","0.999999","1e-06","-17.9196656951495","-16.7667645735969"
"ID522","5efae8f0156229941fcf363e","0.484312542963499","0.01","0.85","0.042858","0.928571142857143","1e-06","-43.8491937950849","-42.2383131184981"
"ID523","5efb14b20602b4024585eec6","1.03239118471","0.01","0.85","0.3","0.928571142857143","1e-06","-42.9649066866189","-41.5815978212341"
"ID524","5efb934059dba21145bee143","2.20071021028099","0.01","0.43","0.3","0.9","1e-06","-64.3548529199195","-62.5709433824099"
"ID525","5efc9f18c573ed060f50cd68","0.484312542963499","0.01","0.15","0.3","0.999999","1e-06","-35.3479327788038","-33.0350717882448"
"ID526","5efcbb97df2a840990b0da94","2.20071021028099","0.43","0.85","1e-06","0.9","1e-06","-35.8400410340517","-31.9795577359202"
"ID527","5efd048628bf7f13e1c89fe5","2.20071021028099","0.15","0.85","0.042858","0.985713428571429","1e-06","-34.0474546622382","-32.7297697371238"
"ID528","5efd138927b6ba154b29d7e0","1.03239118471","0.01","0.43","0.042858","0.985713428571429","1e-06","-61.041520663322","-59.1603457855166"
"ID529","5efd3f336893231898d7baf4","2.20071021028099","0.15","0.85","0.042858","0.9","1e-06","-47.0124013073474","-45.8802043064545"
"ID530","5efdb59031628202f67defe6","1.03239118471","0.01","0.85","0.3","0.914285571428571","1e-06","-49.1770638920333","-47.8104365454858"
"ID531","5efe04e9e399372b1b7ca8c0","0.484312542963499","0.01","0.99","0.3","0.957142285714286","1e-06","-39.8094918652183","-38.303256585726"
"ID532","5efe1017a220682cb76fd5f0","0.106583155826692","0.01","0.85","1e-06","0.971427857142857","1e-06","-35.4107003027872","-31.0783950282666"
"ID533","5efe4cb9c5fa3134b8ca9fbb","2.20071021028099","0.15","0.99","0.042858","0.9","1e-06","-36.8961542419935","-35.5083990803548"
"ID534","5eff17d115ba87434ab3829b","0.484312542963499","0.01","0.15","0.042858","0.9","1e-06","-48.1422626986527","-46.5619036221477"
"ID535","5eff423e0edf450b7e5e90ea","1.03239118471","0.01","0.15","0.3","0.985713428571429","1e-06","-37.6941856535729","-36.1559104640483"
"ID536","5eff7df90aede705593e92d7","0.484312542963499","0.01","0.43","0.171429","0.9","1e-06","-35.4152769167184","-34.2107797404953"
"ID537","5f00350508190111df898b16","2.20071021028099","0.43","0.15","1e-06","0.957142285714286","1e-06","-40.1121618999647","-36.1731058787174"
"ID538","5f01c985f119a1317aa68d30","1.03239118471","0.01","0.85","0.042858","0.957142285714286","1e-06","-57.445321659498","-55.6057069902047"
"ID539","5f022bbeaaa45a0d1377a965","1.03239118471","0.29","0.01","1e-06","0.999999","1e-06","-32.7831183099266","-28.1552882918776"
"ID540","5f03183c2e1a9e4bcee3177d","0.484312542963499","0.01","0.71","0.3","0.9","1e-06","-22.0145085367248","-20.8903315660378"
"ID541","5f034e4e4e80ca2344b11ae1","0.484312542963499","0.01","0.99","0.042858","0.9","1e-06","-44.1323674733305","-42.2964502360797"
"ID542","5f04348a0f815501257f51f2","2.20071021028099","0.29","0.99","1e-06","0.985713428571429","1e-06","-39.5049507284734","-35.3359121163312"
"ID543","5f0487b0cde3b70a5ec02b22","0.106583155826692","0.01","0.99","0.042858","0.9","1e-06","-17.9703294744598","-16.1555638832758"
"ID544","5f05ebf3f060ae0d5e6a3c8e","1.03239118471","0.01","0.85","0.042858","0.9","1e-06","-63.151957375914","-61.3909154297365"
"ID545","5f070c04c2cb9f29c87ca982","0.484312542963499","0.01","0.71","0.171429","0.9","1e-06","-25.6968952568615","-24.4749705129884"
"ID546","5f07601a8515d13515268f96","2.20071021028099","0.15","0.99","0.042858","0.9","1e-06","-36.0737068565444","-34.6859516949057"
"ID547","5f086d2cb09ff006bde079f5","0.106583155826692","0.01","0.99","0.214286","0.957142285714286","1e-06","-6.77959084712697","-5.23926761875068"
"ID548","5f0898d879ce1f0c6ffae5e4","1.03239118471","0.15","0.85","0.042858","0.971427857142857","1e-06","-20.8660197168754","-20.1126634082509"
"ID549","5f0c40ce134b8f062eda439f","0.106583155826692","0.43","0.99","1e-06","0.971427857142857","1e-06","-8.23683622520653","-4.70146997433684"
"ID550","5f0c5f689c6dab0745d30097","2.20071021028099","0.29","0.85","0.042858","0.9","1e-06","-37.2669150610479","-36.1943838054236"
"ID551","5f0d75595c3a52000819b39c","2.20071021028099","0.15","0.29","0.085715","0.9","1e-06","-30.4267490966675","-29.504311043793"
"ID552","5f0da340554d3d01c4aa512a","4.69117278543542","0.15","0.01","0.042858","0.985713428571429","1e-06","-47.949074856488","-45.094961442726"
"ID553","5f0dc15ace21a50008f6c7a7","2.20071021028099","0.29","0.01","1e-06","0.985713428571429","1e-06","-43.5396535672501","-39.3706149551079"
"ID554","5f0e293207ba641591b3a0d6","4.69117278543542","0.15","0.85","0.214286","0.985713428571429","1e-06","-39.9408923101664","-37.6953521430737"
"ID555","5f0ea9746afc8c073073cc94","0.484312542963499","0.01","0.43","0.042858","0.9","1e-06","-50.5527210864023","-49.0377170024909"
"ID556","5f10282c5c490e276c9a75e7","2.20071021028099","0.01","0.57","0.085715","0.9","1e-06","-67.0354194089714","-65.0050867136623"
"ID557","5f103e2a914f5e000826e6f1","1.03239118471","0.01","0.85","0.3","0.9","1e-06","-52.6753236145542","-51.3225363492511"
"ID558","5f104232adba66000a8eddfb","0.227199382119539","0.01","0.99","0.214286","0.971427857142857","1e-06","-21.7346430706933","-20.1762120388505"
"ID559","5f10620fbc10dd02e56ce013","2.20071021028099","0.15","0.85","0.171429","0.9","1e-06","-30.2071852405066","-29.3854951473021"
"ID560","5f107507408f603232383b27","2.20071021028099","0.29","0.85","0.042858","0.9","1e-06","-31.2128937791217","-30.1403625234975"
"ID561","5f10d3f1be1cf9403317378c","2.20071021028099","0.01","0.29","0.042858","0.9","1e-06","-68.4948494236698","-66.2852576376357"
"ID562","5f12e48a0e816727e429bc3d","1.03239118471","0.01","0.99","0.128572","0.9","1e-06","-60.1709016907834","-58.4054961383276"
"ID563","5f155e9d426b2a6028c0a80d","4.69117278543542","0.15","0.71","0.042858","0.914285571428571","1e-06","-57.3535387964812","-54.9745588113856"
"ID564","5f1594305688f5654fe92691","1.03239118471","0.01","0.15","0.085715","0.9","1e-06","-65.7453133166929","-64.1461028935904"
"ID565","5f15c46a19912324313effa0","2.20071021028099","0.43","0.85","1e-06","0.942856714285714","1e-06","-33.3919839827762","-29.4801918119574"
"ID566","5f16a5057185b3397ea67287","0.227199382119539","0.01","0.99","0.214286","0.9","1e-06","-12.0262406573785","-10.5854461980675"
"ID567","5f180933704e8402d4d9cc26","0.484312542963499","0.01","0.85","0.042858","0.9","1e-06","-49.2219338540042","-47.6415747774991"
"ID568","5f181092bc89f00dc2e577a2","4.69117278543542","0.29","0.15","0.042858","0.9","1e-06","-52.2628561621697","-49.9094545786436"
"ID569","5f18362e7f876d064235cd4d","2.20071021028099","0.01","0.85","0.085715","0.9","1e-06","-66.6513993033446","-64.5557116154419"
"ID570","5f188417c5b3a405f3ccaf42","1.03239118471","0.01","0.85","0.3","0.9","1e-06","-53.1263333299356","-51.7735460646325"
"ID571","5f197913958d110428c74dc3","4.69117278543542","0.29","0.71","0.3","0.928571142857143","1e-06","-42.4677537466958","-40.5400126689059"
"ID572","5f1992235bab3d018fea7199","4.69117278543542","0.43","0.85","0.3","0.9","1e-06","-48.0171733904965","-45.9395357168882"
"ID573","5f1cbc000b408b58e8d2799d","0.484312542963499","0.01","0.99","0.3","0.9","1e-06","-21.3525771500267","-19.9249145936503"
"ID574","5f1dbd03e2aa49719e42be44","2.20071021028099","0.15","0.43","0.171429","0.9","1e-06","-28.8246627446607","-28.0683276440498"
"ID575","5f1e8c0cff2a66849b622c3f","2.20071021028099","0.01","0.43","0.3","0.9","1e-06","-62.7416726642255","-60.9577631267159"
"ID576","5f1ec05b39c51401c9816f75","2.20071021028099","0.15","0.15","0.257143","0.985713428571429","1e-06","-30.6978550873547","-29.7647431190875"
"ID577","5f1ecb5f19d0160009650698","1.03239118471","0.29","0.85","1e-06","0.957142285714286","1e-06","-23.0016328292271","-19.6915448437365"
"ID578","5f2022e9b0c712068b39881d","0.484312542963499","0.01","0.15","0.128572","0.9","1e-06","-35.0905596414872","-33.7613951194497"
"ID579","5f219544dd502e57a6fbc1ea","1.03239118471","0.15","0.43","1e-06","0.9","1e-06","-28.9342054382862","-25.7083794232364"
"ID580","5f22d64ea30b70011ef0c798","0.484312542963499","0.01","0.99","0.085715","0.985713428571429","1e-06","-35.1760292066387","-33.3164555682413"
"ID581","5f230a01e84721061b991468","4.69117278543542","0.29","0.29","0.171429","0.9","1e-06","-48.9901384206052","-46.9951711697109"
"ID582","5f23f14e2ecae8011ec4021f","1.03239118471","0.01","0.99","0.171429","0.9","1e-06","-49.6245274203989","-47.918434221164"
