"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID37","598ab1ed19432500016fafa1",0.590232767373937,0.52018604121572,0.77707483998714,0.423168790150971,0.0576954925567334,0.263291058409952,0.0351319618295912,0.907316925944955,NA,NA,NA,NA,-2.69778496093646
"ID38","5991c4a8e339120001fb8c7e",0.937738923380749,0.914876007056378,0.86640277363195,0.834752139100988,0.19339733159998,0.0683501367340276,0.523750240860736,0.710951250829346,NA,NA,NA,NA,53.8149413306301
"ID39","5995ed90d1732a00013425c5",0.740377784623925,0.731937081865908,0.286969708216998,0.254611452958087,0.577662120527654,0.0830364060362452,0.4962659454073,0.687908455492652,NA,NA,NA,NA,43.9440019533013
"ID40","599614af004c4f0001cc8642",0.671814033411127,0.681499612406086,0.257059611376205,0.460317744669059,0.987919819305123,0.159589021657542,0.428233677784064,0.883766788298318,NA,NA,NA,NA,17.8638292009068
"ID41","59c80c180aaf750001213cbf",0.730579645489565,0.967422360137605,0.986410518548002,0.100188013747984,0.79983010967498,0.183191707788966,0.581872881324836,0.128270294794752,NA,NA,NA,NA,15.4665848598161
"ID42","59d38d62323bd80001e200bc",0.046334777618703,0.749809876770942,0.142445456635391,0.997668164052718,0.980767389956809,0.17568302608218,0.316917327859364,0.562645494560757,NA,NA,NA,NA,17.0762390967594
"ID43","59d4b084115096000190dbce",0.986872084345391,0.978971763095958,0.978073513703635,0.946124392302133,0.916189463293407,0.120119975549878,0.465950170696278,0.268417276050287,NA,NA,NA,NA,35.0953954610993
"ID44","59e5fd82e75b450001a691ec",0.080297600241569,0.901578843997352,0.187301604595412,0.558701464107499,0.608536991758984,0.0381254478125588,0.333391589414202,0.366056279517064,NA,NA,NA,NA,74.5636378449701
"ID45","59e8cb08bab73300016bd7f7",0.624344264525934,0.989985074615998,0.949247627824319,0.112606562959333,0.972829109208394,0.203401450967382,0.269589488680769,0.0427506211612328,NA,NA,NA,NA,10.7707333522556
"ID46","59e9d2c6c0d35a0001295448",0.483639041844743,0.690595945193582,0.96438314058951,0.339898110087099,0.0480144484338261,0.112028911916344,0.0303269475749382,0.570158275179664,NA,NA,NA,NA,36.4211679026066
